gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	kDa/Protein	cumulativeAbundance
b3619	3793987	3794919	1	gene		3793987	0	P67910	ADP-L-glycero-D-manno-heptose-6-epimerase OS=Escherichia coli (strain K12) GN=hldD PE=1 SV=1	hldD	Cytoplasm	0.164315048666	0.167726532578	0.173926099012	110.730908037	422967.283369
b3620	3794929	3795975	1	gene		3794929	0	P37692							110.730908037	423078.014277
b3621	3795979	3796938	1	gene		3795979	0	P24173							110.730908037	423188.745185
b3622	3796948	3798207	1	gene		3796948	0	P27243	O-antigen ligase OS=Escherichia coli (strain K12) GN=rfaL PE=1 SV=2	rfaL	Cell inner membrane	0.000643859475368	0.000840421442918	0.0003869731438	110.730908037	423299.476093
b3623	3798239	3799312	-1	gene		3798239	0	P27242	Lipopolysaccharide 1,2-N-acetylglucosaminetransferase OS=Escherichia coli (strain K12) GN=waaU PE=4 SV=2	waaU	Membrane	0.000180679632619	0.000165127268747	0.000197103304458	110.730908037	423410.207001
b3624	3799345	3800196	-1	gene		3799345	0	P27241							110.730908037	423520.937909
b3625	3800267	3800965	-1	gene		3800267	0	P27240							110.730908037	423631.668817
PM0-10370	3800966	3801136	-1	promoter	[b3624, b3625]	3800966	0								10.0	423641.668817
b3626	3800983	3801999	-1	gene		3801136	0	P27129							110.730908037	423752.399725
b3627	3802039	3803058	-1	gene		3802039	0	P27128							110.730908037	423863.130634
b3628	3803058	3804137	-1	gene		3803058	0	P27127							110.730908037	423973.861542
b3629	3804181	3805116	-1	gene		3804181	0	P27126							110.730908037	424084.59245
b3630	3805153	3805950	-1	gene		3805153	0	P25741							110.730908037	424195.323358
b3631	3805943	3807067	-1	gene		3805950	0	P25740							110.730908037	424306.054266
b3632	3807064	3808098	-1	gene		3807067	0	P25742							110.730908037	424416.785174
PM0-7504	3808099	3808180	-1	promoter	[b3623, b3624, b3625, b3626, b3627, b3628, b3629, b3630, b3631, b3632]	3808099	0								10.0	424426.785174
PM0-7507	3808256	3808539	1	promoter	[b3633]	3808256	0								10.0	424436.785174
b3633	3808540	3809817	1	gene		3808540	0	P0AC75	3-deoxy-D-manno-octulosonic-acid transferase OS=Escherichia coli (strain K12) GN=waaA PE=3 SV=1	waaA	Cell inner membrane	0.00241427276995	0.00408863800862	0.00229886086768	110.730908037	424547.516082
b3634	3809825	3810304	1	gene		3809825	0	P0A6I6	Phosphopantetheine adenylyltransferase OS=Escherichia coli (strain K12) GN=coaD PE=1 SV=1	coaD	Cytoplasm	0.00210329819413	0.00182167167229	0.00170649008	110.730908037	424658.24699
b3635	3810343	3811152	-1	gene		3810343	0	P05523							110.730908037	424768.977898
PM0-5763	3811153	3811175	-1	promoter	[b3635]	3811153	0								10.0	424778.977898
b3636	3811250	3811417	-1	gene		3811250	0	P0A7N9	50S ribosomal protein L33 OS=Escherichia coli (strain K12) GN=rpmG PE=1 SV=2	rpmG	Cytoplasm	0.294801014437	0.292724925419	0.304292958136	110.730908037	424889.708806
b3637	3811438	3811674	-1	gene		3811438	0	P0A7M2	50S ribosomal protein L28 OS=Escherichia coli (strain K12) GN=rpmB PE=1 SV=2	rpmB	Cytoplasm	0.14610618137	0.138756030048	0.146792789696	110.730908037	425000.439714
PM407	3811675	3811995	-1	promoter	[b3635, b3636, b3637]	3811675	0								10.0	425010.439714
b3638	3811891	3812559	-1	gene		3811995	0	P25531							110.730908037	425121.170622
PM0-5762	3812560	3812577	-1	promoter	[b3635, b3636, b3637, b3638]	3812560	0								10.0	425131.170622
PM0-10152	3812703	3812730	1	promoter	[b3639]	3812703	0								10.0	425141.170622
b3639	3812731	3813951	1	gene		3812731	0	P0ABQ0							110.730908037	425251.90153
PM0-8701	3813852	3813931	1	promoter	[b3641, b3640]	3813951	1								10.0	425261.90153
b3640	3813932	3814387	1	gene		3813951	0	P06968	Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Escherichia coli (strain K12) GN=dut PE=1 SV=1	dut	Cytoplasm	0.0846548739492	0.08785034057	0.0827492019218	110.730908037	425372.632438
b3641	3814494	3815090	1	gene		3814494	0	P0C093	HTH-type protein slmA OS=Escherichia coli (strain K12) GN=slmA PE=1 SV=1	slmA	Cytoplasm	0.00370550834385	0.0058348522137	0.00573994149902	110.730908037	425483.363346
b3642	3815127	3815768	-1	gene		3815127	0	P0A7E3							110.730908037	425594.094254
b3643	3815834	3816549	-1	gene		3815834	0	P0CG19							110.730908037	425704.825162
PM00455	3816550	3816580	-1	promoter	[b3642, b3643]	3816550	0								10.0	425714.825162
PM0-10241	3816645	3816675	1	promoter	[b3644]	3816645	0								10.0	425724.825162
b3644	3816676	3817539	1	gene		3816676	0	P23839							110.730908037	425835.55607
PM0-10242	3817699	3817759	1	promoter	[b3645]	3817699	0								10.0	425845.55607
b3645	3817760	3818584	1	gene		3817760	0	P23840							110.730908037	425956.286978
b3646	3818874	3819491	1	gene		3818874	0	P0AGM2							110.730908037	426067.017886
b3647	3819488	3821170	-1	gene		3819491	0	P25772							110.730908037	426177.748794
PM0-10342	3821388	3821427	1	promoter	[b3648]	3821388	0								10.0	426187.748794
b3648	3821428	3822051	1	gene		3821428	0	P60546	Guanylate kinase OS=Escherichia coli (strain K12) GN=gmk PE=1 SV=1	gmk	Cytoplasm	0.0179225316064	0.0171044106786	0.0170757522753	110.730908037	426298.479702
PM0-10343	3822077	3822105	1	promoter	[b3649, b3650, b3651, b3652]	3822077	0								10.0	426308.479702
b3649	3822106	3822381	1	gene		3822106	0	P0A800							110.730908037	426419.21061
b3650	3822400	3824508	1	gene		3822400	0	P0AG24	Bifunctional (p)ppGpp synthase/hydrolase SpoT OS=Escherichia coli (strain K12) GN=spoT PE=1 SV=1	spoT	Cytoplasm	0.00174230559825	0.00269801139763	0.00181910018533	110.730908037	426529.941518
b3651	3824515	3825204	1	gene		3824515	0	P0AGJ2	tRNA guanosine-2'-O-methyltransferase OS=Escherichia coli (strain K12) GN=trmH PE=1 SV=1	trmH	Cytoplasm	0.00112414856536	0.00103060916061	0.00102174693339	110.730908037	426640.672426
b3652	3825210	3827291	1	gene		3825210	0	P24230	ATP-dependent DNA helicase recG OS=Escherichia coli (strain K12) GN=recG PE=1 SV=1	recG	Cytoplasm	0.00050143774599	0.000277100623338	0.000317285903246	110.730908037	426751.403334
b3653	3827460	3828665	-1	gene		3827460	0	P0AER8							110.730908037	426862.134242
b3654	3828945	3830336	1	gene		3828945	0	P0AGM9							110.730908037	426972.865151
PM0-10153	3830431	3830456	1	promoter	[b3655]	3830431	0								10.0	426982.865151
b3655	3830457	3832166	1	gene		3830457	0	P31433							110.730908037	427093.596059
b3656	3832219	3834537	-1	gene		3832219	0	P31434							110.730908037	427204.326967
b3657	3834547	3835929	-1	gene		3834547	0	P31435							110.730908037	427315.057875
PM-8820	3835930	3836664	-1	promoter	[b3656, b3657]	3835930	0								10.0	427325.057875
PM0-10514	3836198	3836221	1	promoter	[b3658]	3836664	1								10.0	427335.057875
b3658	3836222	3836316	1	gene		3836664	1								110.730908037	427445.788783
b4653	3836425	3836556	1	gene		3836664	1								110.730908037	427556.519691
b3659	3836953	3838137	1	gene		3836953	0	P31436							110.730908037	427667.250599
b3660	3838248	3839171	1	gene		3838248	0	P31437							110.730908037	427777.981507
b3661	3839175	3839993	-1	gene		3839175	0	P04846	Lipoprotein 28 OS=Escherichia coli (strain K12) GN=nlpA PE=1 SV=1	nlpA	Cell inner membrane	0.0910842173648	0.0883523371155	0.0916529987966	110.730908037	427888.712415
PM0-9416	3839994	3840017	-1	promoter	[b3661]	3839994	0								10.0	427898.712415
b4555	3840215	3840508	1	gene		3840215	0	Q2M7X4							110.730908037	428009.443323
b3662	3840549	3841739	-1	gene		3840549	0	P0ADL1							110.730908037	428120.174231
PM0-9602	3841740	3841771	-1	promoter	[b3662]	3841740	0								10.0	428130.174231
b3663	3841950	3842402	-1	gene		3841950	0	P0ADL3							110.730908037	428240.905139
b3664	3842455	3843789	-1	gene		3842455	0	P31440							110.730908037	428351.636047
PM0-36195	3843910	3843963	1	promoter	[b3665]	3843910	0								10.0	428361.636047
b3665	3843964	3845730	1	gene		3843964	0	P31441							110.730908037	428472.366955
b3666	3845776	3847167	-1	gene		3845776	0	P0AGC0	Hexose phosphate transport protein OS=Escherichia coli (strain K12) GN=uhpT PE=1 SV=1	uhpT	Cell inner membrane	5.33330300236e-05	9.75053534512e-05	6.55682817095e-05	110.730908037	428583.097863
PM00174	3847168	3847198	-1	promoter	[b3666]	3847168	0								10.0	428593.097863
b3667	3847305	3848624	-1	gene		3847305	0								110.730908037	428703.828771
b3668	3848634	3850136	-1	gene		3848634	0								110.730908037	428814.559679
b3669	3850136	3850726	-1	gene		3850136	0								110.730908037	428925.290587
b3670	3850802	3851092	-1	gene		3850802	0	P0ADF8							110.730908037	429036.021495
b3671	3851096	3852784	-1	gene		3851096	0	P08142							110.730908037	429146.752403
b3672	3852890	3852988	-1	gene		3852890	0	P03061							110.730908037	429257.483311
PM00040	3852989	3853023	-1	promoter	[b3670, b3671, b3672]	3852989	0								10.0	429267.483311
b4616	3853118	3853257	-1	gene		3853118	0								110.730908037	429378.214219
istR-1	3853118	3853192	-1	gene		3853257	1								110.730908037	429488.945127
PM0-7522	3853193	3853192	-1	promoter	[istR-1]	3853257	1								10.0	429498.945127
PM0-7521	3853258	3853257	-1	promoter	[b4616]	3853258	1								10.0	429508.945127
PM0-6541	3853337	3853552	1	promoter	[b4618]	3853337	0								10.0	429518.945127
b4618	3853553	3853642	1	gene		3853553	0	A5A627							110.730908037	429629.676035
PM0-10467	3853845	3853921	1	promoter	[b3673]	3853845	0								10.0	429639.676035
b3673	3853922	3855106	1	gene		3853922	0	P31442							110.730908037	429750.406943
b3674	3855114	3855611	-1	gene		3855114	0	P31443							110.730908037	429861.137851
b3675	3855608	3855970	-1	gene		3855611	0	P0ADL6							110.730908037	429971.868759
b3676	3855960	3856307	-1	gene		3855970	0	P0ADM0							110.730908037	430082.599668
b3677	3856415	3856864	1	gene		3856415	0	P31446							110.730908037	430193.330576
b3678	3856911	3858404	-1	gene		3856911	0	P31447							110.730908037	430304.061484
b3679	3858401	3860116	-1	gene		3858404	0	P31448							110.730908037	430414.792392
PM0-46307	3860253	3860282	1	promoter	[b3680]	3860253	0								10.0	430424.792392
b3680	3860283	3861176	1	gene		3860283	0	P31449							110.730908037	430535.5233
b4556	3861173	3861987	-1	gene		3861176	0								110.730908037	430646.254208
b3683	3861987	3863603	-1	gene		3861987	0	P31452							110.730908037	430756.985116
b3684	3863899	3864615	1	gene		3863899	0	P31453							110.730908037	430867.716024
b3685	3864612	3866273	-1	gene		3864615	0	P60872	Putative transport protein YidE OS=Escherichia coli (strain K12) GN=yidE PE=3 SV=1	yidE	Cell membrane	4.92046227641e-05	0.000146379433464	5.52157472177e-05	110.730908037	430978.446932
b3686	3866469	3866897	-1	gene		3866469	0	P0C058	Small heat shock protein ibpB OS=Escherichia coli (strain K12) GN=ibpB PE=1 SV=1	ibpB	Cytoplasm	0.000659754036983	0.000542111189729	0.00053780431595	110.730908037	431089.17784
PM0-5241	3866898	3866981	-1	promoter	[b3686]	3866898	0								10.0	431099.17784
b3687	3867009	3867422	-1	gene		3867009	0	P0C054	Small heat shock protein ibpA OS=Escherichia coli (strain K12) GN=ibpA PE=1 SV=1	ibpA	Cytoplasm	0.00950223548032	0.00860102405293	0.0100352207565	110.730908037	431209.908748
PM00512	3867423	3867518	-1	promoter	[b3686, b3687]	3867423	0								10.0	431219.908748
PM0-4436	3867544	3867727	1	promoter	[b3688]	3867544	0								10.0	431229.908748
b3688	3867728	3868060	1	gene		3867728	0	P0ADM4							110.730908037	431340.639656
b3689	3868062	3869309	-1	gene		3868062	0	P31455							110.730908037	431451.370564
b3690	3869377	3870441	1	gene		3869377	0	P31456							110.730908037	431562.101472
b3691	3870438	3871730	-1	gene		3870441	0	P0AA76							110.730908037	431672.83238
b4478	3871850	3872998	-1	gene		3871850	0	Q6BF17							110.730908037	431783.563288
b4477	3872995	3873612	-1	gene		3872998	0	Q6BF16							110.730908037	431894.294196
b3693	3873596	3874474	-1	gene		3873612	0	P31459							110.730908037	432005.025104
b4479	3874471	3875160	-1	gene		3874474	0	P31460							110.730908037	432115.756012
b3696	3875438	3876094	1	gene		3875438	0	P0ADM6							110.730908037	432226.48692
b3697	3876140	3876952	-1	gene		3876140	0	P0A8Y5							110.730908037	432337.217828
b3698	3877067	3877465	-1	gene		3877067	0	P09996							110.730908037	432447.948736
b3699	3877705	3880119	-1	gene		3877705	0	P0AES6	DNA gyrase subunit B OS=Escherichia coli (strain K12) GN=gyrB PE=1 SV=2	gyrB	Cytoplasm	0.122137313983	0.127407144265	0.125729691821	110.730908037	432558.679644
PM00457	3880120	3880150	-1	promoter	[b3699]	3880120	0								10.0	432568.679644
b3700	3880148	3881221	-1	gene		3880150	0	P0A7H0							110.730908037	432679.410552
b3701	3881221	3882321	-1	gene		3881221	0	P0A988	DNA polymerase III subunit beta OS=Escherichia coli (strain K12) GN=dnaN PE=1 SV=1	dnaN	Cytoplasm	0.0351790074814	0.0397025646588	0.0388422493906	110.730908037	432790.14146
PM00459	3881222	3881861	-1	promoter	[b3700]	3882321	1								10.0	432800.14146
PM00464	3882322	3882733	-1	promoter	[b3700, b3701]	3882322	0								10.0	432810.14146
b3702	3882326	3883729	-1	gene		3882733	0	P03004	Chromosomal replication initiator protein dnaA OS=Escherichia coli (strain K12) GN=dnaA PE=1 SV=2	dnaA	Cytoplasm	0.00489576930001	0.00633991462982	0.00577556422452	110.730908037	432920.872368
PM00466	3883730	3883961	-1	promoter	[b3700, b3701, b3702]	3883730	0								10.0	432930.872368
PM00467	3884065	3884335	1	promoter	[b3704, b3703]	3884065	0								10.0	432940.872368
PM00468	3884111	3884335	1	promoter	[b3703, b3704]	3884335	0								10.0	432950.872368
PM00469	3884237	3884335	1	promoter	[b3704, b3703]	3884335	0								10.0	432960.872368
b3703	3884336	3884476	1	gene		3884336	0	P0A7P5							110.730908037	433071.603276
b3704	3884493	3884852	1	gene		3884493	0	P0A7Y8							110.730908037	433182.334185
b4557	3884816	3885073	1	gene		3884852	0	P0A8C8							110.730908037	433293.065093
b3705	3885076	3886722	1	gene		3885076	0	P25714	Inner membrane protein oxaA OS=Escherichia coli (strain K12) GN=oxaA PE=1 SV=2	yidC	Cell inner membrane	0.0859110161887	0.0920804835975	0.0842860214396	110.730908037	433403.796001
b3706	3886828	3888192	1	gene		3886828	0	P25522	tRNA modification GTPase mnmE OS=Escherichia coli (strain K12) GN=mnmE PE=1 SV=3	mnmE	Cytoplasm	0.0238173360784	0.0216532885035	0.0274212675744	110.730908037	433514.526909
PM00117	3888411	3888434	1	promoter	[b3707]	3888411	0								10.0	433524.526909
b3707	3888435	3888509	1	gene		3888435	0	P0AD89							110.730908037	433635.257817
b3708	3888730	3890145	1	gene		3888730	0	P0A853	Tryptophanase OS=Escherichia coli (strain K12) GN=tnaA PE=1 SV=1	tnaA	Cytoplasm	0.053422210763	0.0539768771149	0.0536868653303	110.730908037	433745.988725
b3709	3890236	3891483	1	gene		3890236	0	P23173	Low affinity tryptophan permease OS=Escherichia coli (strain K12) GN=tnaB PE=1 SV=1	tnaB	Cell inner membrane	0.000784457269341	0.00049018649135	0.00075845969884	110.730908037	433856.719633
b3710	3891615	3892790	1	gene		3891615	0	P31462							110.730908037	433967.450541
b3711	3892765	3893724	1	gene		3892790	0	P31463							110.730908037	434078.181449
PM-8805	3893829	3893880	1	promoter	[b3713, b3712]	3893829	0								10.0	434088.181449
b3712	3893881	3894630	1	gene		3893881	0	P0ADM8							110.730908037	434198.912357
b3713	3894652	3895218	1	gene		3894652	0	P0AGE6							110.730908037	434309.643265
b3714	3895272	3896609	-1	gene		3895272	0	P31466	Probable adenine permease PurP OS=Escherichia coli (strain K12) GN=purP PE=1 SV=2	adeP	Cell inner membrane	0.00630841953568	0.0070980064831	0.00765360614574	110.730908037	434420.374173
b3715	3896774	3897439	1	gene		3896774	0	P31467							110.730908037	434531.105081
b3716	3897506	3897973	1	gene		3897506	0	P31468							110.730908037	434641.835989
b3717	3898022	3898609	1	gene		3898022	0	P31469							110.730908037	434752.566897
b3718	3898671	3899393	-1	gene		3898671	0	P31470							110.730908037	434863.297805
b3719	3899408	3900577	-1	gene		3899408	0	P31471							110.730908037	434974.028713
b3720	3900604	3902220	-1	gene		3900604	0	P26218							110.730908037	435084.759621
b3721	3902289	3903701	-1	gene		3902289	0	P11988							110.730908037	435195.490529
b3722	3903720	3905597	-1	gene		3903720	0	P08722							110.730908037	435306.221437
b3723	3905731	3906567	-1	gene		3905731	0	P11989							110.730908037	435416.952345
PM0-5042	3906568	3906697	-1	promoter	[b3721, b3722, b3723]	3906568	0								10.0	435426.952345
PM0-46317	3906568	3906717	-1	promoter	[b3723]	3906697	0								10.0	435436.952345
b3724	3906853	3907578	-1	gene		3906853	0	P0A9K7	Phosphate transport system protein phoU OS=Escherichia coli (strain K12) GN=phoU PE=1 SV=1	phoU	Cytoplasm	0.0164256807394	0.0153756998648	0.0151652067981	110.730908037	435547.683253
PM0-36186	3907579	3907665	-1	promoter	[b3724]	3907579	0								10.0	435557.683253
b3725	3907593	3908366	-1	gene		3907665	0	P0AAH0	Phosphate import ATP-binding protein PstB OS=Escherichia coli (strain K12) GN=pstB PE=1 SV=2	pstB	Cell inner membrane	0.00378391213352	0.00659948290831	0.00544517660049	110.730908037	435668.414161
PM0-36185	3908367	3908556	-1	promoter	[b3724, b3725]	3908367	0								10.0	435678.414161
b3726	3908549	3909439	-1	gene		3908556	0	P07654							110.730908037	435789.145069
b3727	3909439	3910398	-1	gene		3909439	0	P0AGH8							110.730908037	435899.875977
PM0-36184	3910399	3910542	-1	promoter	[b3724, b3725, b3726, b3727]	3910399	0								10.0	435909.875977
b3728	3910485	3911525	-1	gene		3910542	0	P0AG82	Phosphate-binding protein pstS OS=Escherichia coli (strain K12) GN=pstS PE=1 SV=1	pstS	Periplasm	0.0196192504697	0.0184342365414	0.0187418693619	110.730908037	436020.606885
PM00285	3911526	3911568	-1	promoter	[b3724, b3725, b3726, b3727, b3728]	3911526	0								10.0	436030.606885
b3729	3911839	3913668	-1	gene		3911839	0	P17169	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Escherichia coli (strain K12) GN=glmS PE=1 SV=4	glmS	Cytoplasm	0.494695308373	0.442680023651	0.446642720392	110.730908037	436141.337793
b3730	3913830	3915200	-1	gene		3913830	0	P0ACC7	Bifunctional protein glmU OS=Escherichia coli (strain K12) GN=glmU PE=1 SV=1	glmU	Cytoplasm	0.0340941318755	0.0333674840891	0.0323326826997	110.730908037	436252.068702
PM00643	3915201	3915326	-1	promoter	[b3729, b3730]	3915201	0								10.0	436262.068702
b3731	3915553	3915972	-1	gene		3915553	0	P0A6E6	ATP synthase epsilon chain OS=Escherichia coli (strain K12) GN=atpC PE=1 SV=2	atpC	Cell inner membrane	0.256033171891	0.2525617183	0.23030071921	110.730908037	436372.79961
b3732	3915993	3917375	-1	gene		3915993	0	P0ABB4	ATP synthase subunit beta OS=Escherichia coli (strain K12) GN=atpD PE=1 SV=2	atpD	Cell inner membrane	1.98190934719	2.01661953872	2.02143339739	110.730908037	436483.530518
b3733	3917402	3918265	-1	gene		3917402	0	P0ABA6	ATP synthase gamma chain OS=Escherichia coli (strain K12) GN=atpG PE=1 SV=1	atpG	Cell inner membrane	0.109553242173	0.125725751234	0.120799886328	110.730908037	436594.261426
