gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	cumulativeMass	iBAQ_W3110	iBAQ_W3110_cumulative_abundance	iBAQ_Step04	iBAQ_Step04_cumulative_abundance	iBAQ_Step05	iBAQ_Step05_cumulative_abundance	iBAQ_Step09	iBAQ_Step09_cumulative_abundance	iBAQ_Step10	iBAQ_Step10_cumulative_abundance
PM0-9766	3678351	3678412	-1	promoter	[b3524]	3678351	0					4.59165577905e-07			152.081728194	-8.1839794332e-07	0.805411129454	-3.56448835719e-07	0.79548976724	-0.0	0.791594821655	-0.0	0.797259781412	-0.0	0.79956674433
b3525	3678420	3679187	-1	gene		3678420	0	P37646				4.59165577905e-07			152.081728654	-8.1839794332e-07	0.805410311056	-3.56448835719e-07	0.795489410791	-0.0	0.791594821655	-0.0	0.797259781412	-0.0	0.79956674433
PM0-1730	3679188	3679229	-1	promoter	[b3525]	3679188	0					4.59165577905e-07			152.081729113	-8.1839794332e-07	0.805409492658	-3.56448835719e-07	0.795489054342	-0.0	0.791594821655	-0.0	0.797259781412	-0.0	0.79956674433
b3526	3679419	3680348	1	gene		3679419	0	P37647				4.59165577905e-07			152.081729572	8.42544351418e-05	0.80540867426	5.83317911899e-05	0.795488697893	8.72877320236e-05	0.791594821655	8.10426745022e-05	0.797259781412	7.94013547019e-05	0.79956674433
b3527	3680444	3681940	-1	gene		3680444	0	P37648	Protein yhjJ OS=Escherichia coli (strain K12) GN=yhjJ PE=1 SV=1	yhjJ	Periplasm	0.00987382791646	0.0107272157595	0.010784829167	152.081730031	3.56700421311e-05	0.805492928695	3.04225136273e-05	0.795547029684	2.72644712292e-05	0.791682109387	2.4830794403e-05	0.797340824087	2.66968684578e-05	0.799646145685
PM-8803	3681941	3682016	-1	promoter	[b3527]	3681941	0					4.59165577905e-07			152.091603859	-8.1839794332e-07	0.805528598738	-3.56448835719e-07	0.795577452198	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
b3528	3682161	3683447	-1	gene		3682161	0	P0A830	Aerobic C4-dicarboxylate transport protein OS=Escherichia coli (strain K12) GN=dctA PE=1 SV=1	dctA	Cell inner membrane	0.00347500069439	0.00272914763458	0.00277517134066	152.091604318	-8.1839794332e-07	0.80552778034	-3.56448835719e-07	0.795577095749	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
PM0-1621	3683448	3683498	-1	promoter	[b3528]	3683448	0					4.59165577905e-07			152.095079319	-8.1839794332e-07	0.805526961942	-3.56448835719e-07	0.7955767393	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
b3529	3683630	3685618	-1	gene		3683630	0	P37649	Protein YhjK OS=Escherichia coli (strain K12) GN=yhjK PE=1 SV=3	yhjK	Cell membrane	0.000492657833873	0.000317049440452	0.000371446322146	152.095079778	-8.1839794332e-07	0.805526143544	-3.56448835719e-07	0.795576382852	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
b3530	3685700	3689173	-1	gene		3685700	0	P37650				4.59165577905e-07			152.095572436	-8.1839794332e-07	0.805525325146	-3.56448835719e-07	0.795576026403	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
b3531	3689155	3690261	-1	gene		3689173	0	P37651				4.59165577905e-07			152.095572895	-8.1839794332e-07	0.805524506748	-3.56448835719e-07	0.795575669954	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
b3532	3690268	3692607	-1	gene		3690268	0	P37652				4.59165577905e-07			152.095573354	-8.1839794332e-07	0.80552368835	-3.56448835719e-07	0.795575313505	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
PM0-8735	3692608	3692673	-1	promoter	[b3531, b3532]	3692608	0					4.59165577905e-07			152.095573813	-8.1839794332e-07	0.805522869952	-3.56448835719e-07	0.795574957056	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
b3533	3692618	3695236	-1	gene		3692673	0	P37653				4.59165577905e-07			152.095574272	-8.1839794332e-07	0.805522051554	-3.56448835719e-07	0.795574600607	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
b3534	3695233	3695985	-1	gene		3695236	0	P37655				4.59165577905e-07			152.095574732	-8.1839794332e-07	0.805521233156	-3.56448835719e-07	0.795574244158	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
b3535	3695997	3696185	-1	gene		3695997	0	P0ADJ3				4.59165577905e-07			152.095575191	-8.1839794332e-07	0.805520414758	-3.56448835719e-07	0.79557388771	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
PM0-46354	3696186	3696364	-1	promoter	[b3535]	3696186	0					4.59165577905e-07			152.09557565	-8.1839794332e-07	0.80551959636	-3.56448835719e-07	0.795573531261	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
PM0-46353	3696443	3696457	1	promoter	[b3538, b3537, b3536]	3696443	0					4.59165577905e-07			152.095576109	-8.1839794332e-07	0.805518777962	-3.56448835719e-07	0.795573174812	-0.0	0.791709373859	-0.0	0.797365654881	-0.0	0.799672842553
b3536	3696458	3698029	1	gene		3696458	0	P37657				4.59165577905e-07			152.095576568	3.58777050865e-06	0.805517959564	1.52909991228e-06	0.795572818363	6.27461541829e-07	0.791709373859	1.23136857711e-05	0.797365654881	7.41398025615e-06	0.799672842553
b3537	3698026	3698217	1	gene		3698029	0	P0ADJ5				4.59165577905e-07			152.095577027	1.39651487535e-05	0.805521547335	9.25888090531e-06	0.795574347463	1.25928715588e-05	0.79171000132	1.24739077876e-05	0.797377968567	8.69461633346e-06	0.799680256534
b3538	3698214	3699893	1	gene		3698217	0	P37659	Uncharacterized protein yhjU OS=Escherichia coli (strain K12) GN=yhjU PE=4 SV=1	bcsG	Cell membrane	0.00435808739956	0.0045037947132	0.00333435033011	152.095577487	3.55322555184e-05	0.805535512484	2.22197652616e-05	0.795583606344	2.22890305148e-05	0.791722594192	1.64138609109e-05	0.797390442475	1.15859371445e-05	0.79968895115
b4453	3699980	3700087	-1	gene		3699980	0	Q6BF25				4.59165577905e-07			152.099935574	-8.1839794332e-07	0.805571044739	-3.56448835719e-07	0.795605826109	-0.0	0.791744883222	-0.0	0.797406856336	-0.0	0.799700537087
PM0-9604	3700088	3700272	-1	promoter	[b4453]	3700088	0					4.59165577905e-07			152.099936033	-8.1839794332e-07	0.805570226341	-3.56448835719e-07	0.79560546966	-0.0	0.791744883222	-0.0	0.797406856336	-0.0	0.799700537087
PM0-9605	3700136	3700135	1	promoter	[b4454]	3700272	1					4.59165577905e-07			152.099936492	-8.1839794332e-07	0.805568589545	-3.56448835719e-07	0.795604756763	-0.0	0.791744883222	-0.0	0.797406856336	-0.0	0.799700537087
b4454	3700136	3700201	1	gene		3700272	1					4.59165577905e-07			152.099936952	-8.1839794332e-07	0.805569407943	-3.56448835719e-07	0.795605113212	-0.0	0.791744883222	-0.0	0.797406856336	-0.0	0.799700537087
b3539	3700563	3701834	1	gene		3700563	0	P37660				4.59165577905e-07			152.099937411	-8.1839794332e-07	0.805567771147	-3.56448835719e-07	0.795604400314	-0.0	0.791744883222	-0.0	0.797406856336	-0.0	0.799700537087
b3540	3701864	3702868	-1	gene		3701864	0	P37313	Dipeptide transport ATP-binding protein DppF OS=Escherichia coli (strain K12) GN=dppF PE=3 SV=1	dppF	Cell inner membrane	0.0175130222093	0.0273168094699	0.0192301337266	152.09993787	1.32914786975e-05	0.805566952749	1.77583468178e-05	0.795604043865	1.47528738234e-05	0.791744883222	1.49434557382e-05	0.797406856336	1.50896279442e-05	0.799700537087
b3541	3702865	3703848	-1	gene		3702868	0	P0AAG0	Dipeptide transport ATP-binding protein DppD OS=Escherichia coli (strain K12) GN=dppD PE=3 SV=1	dppD	Cell inner membrane	0.0217943765676	0.0213873952829	0.0223713533036	152.117450892	1.32914786975e-05	0.805580244228	5.33292210915e-05	0.795621802212	2.8089894862e-05	0.791759636096	1.99227257615e-05	0.797421799791	2.4466770879e-05	0.799715626715
b3542	3703859	3704761	-1	gene		3703859	0	P0AEG1	Dipeptide transport system permease protein dppC OS=Escherichia coli (strain K12) GN=dppC PE=1 SV=1	dppC	Cell inner membrane	0.00264527841017	0.00350113068032	0.00240614630309	152.139245269	-8.1839794332e-07	0.805593535707	-3.56448835719e-07	0.795675131433	-0.0	0.791787725991	-0.0	0.797441722517	-0.0	0.799740093486
b3543	3704771	3705790	-1	gene		3704771	0	P0AEF8	Dipeptide transport system permease protein dppB OS=Escherichia coli (strain K12) GN=dppB PE=1 SV=1	dppB	Cell inner membrane	0.00106294824123	0.000932559296547	0.000818919716642	152.141890547	-8.1839794332e-07	0.805592717309	-3.56448835719e-07	0.795674774984	-0.0	0.791787725991	-0.0	0.797441722517	-0.0	0.799740093486
b3544	3706098	3707705	-1	gene		3706098	0	P23847	Periplasmic dipeptide transport protein OS=Escherichia coli (strain K12) GN=dppA PE=1 SV=1	dppA	Periplasm	0.489094927583	0.543436978524	0.493983020494	152.142953495	7.13352282106e-06	0.805591898911	0.00178399377209	0.795674418535	6.95009970033e-06	0.791787725991	1.21693939669e-05	0.797441722517	1.50896279442e-05	0.799740093486
PM00546	3707706	3707870	-1	promoter	[b3540, b3541, b3542, b3543, b3544]	3707706	0					4.59165577905e-07			152.632048423	-8.1839794332e-07	0.805599032434	-3.56448835719e-07	0.797458412307	-0.0	0.791794676091	-0.0	0.797453891911	-0.0	0.799755183114
b3545	3708616	3708692	-1	gene		3708616	0					4.59165577905e-07			152.632048882	-8.1839794332e-07	0.805598214036	-3.56448835719e-07	0.797458055859	-0.0	0.791794676091	-0.0	0.797453891911	-0.0	0.799755183114
PM00674	3708693	3708694	-1	promoter	[b3545]	3708693	0					4.59165577905e-07			152.632049341	-8.1839794332e-07	0.805597395638	-3.56448835719e-07	0.79745769941	-0.0	0.791794676091	-0.0	0.797453891911	-0.0	0.799755183114
b3546	3708784	3710475	-1	gene		3708784	0	P37661	Phosphoethanolamine transferase eptB OS=Escherichia coli (strain K12) GN=eptB PE=1 SV=3	eptB	Cell inner membrane	6.78247346803e-05	9.03881348085e-05	0.00011522485778	152.6320498	2.34217540526e-06	0.80559657724	9.97320193228e-07	0.797457342961	1.8190354359e-06	0.791794676091	2.11963522326e-06	0.797453891911	1.60409548105e-06	0.799755183114
PM0-10506	3710476	3710581	-1	promoter	[b3546]	3710476	0					4.59165577905e-07			152.632117625	-8.1839794332e-07	0.805598919415	-3.56448835719e-07	0.797458340281	-0.0	0.791796495126	-0.0	0.797456011546	-0.0	0.799756787209
b3547	3710799	3712007	-1	gene		3710799	0	P37662				4.59165577905e-07			152.632118084	-8.1839794332e-07	0.805598101017	-3.56448835719e-07	0.797457983832	-0.0	0.791796495126	-0.0	0.797456011546	-0.0	0.799756787209
PM0-46200	3712008	3712043	-1	promoter	[b3547]	3712008	0					4.59165577905e-07			152.632118543	-8.1839794332e-07	0.805597282619	-3.56448835719e-07	0.797457627383	-0.0	0.791796495126	-0.0	0.797456011546	-0.0	0.799756787209
b3548	3712236	3712934	-1	gene		3712236	0	P37663				4.59165577905e-07			152.632119003	-8.1839794332e-07	0.805596464222	-3.56448835719e-07	0.797457270935	-0.0	0.791796495126	-0.0	0.797456011546	-0.0	0.799756787209
b3549	3713092	3713655	1	gene		3713092	0	P05100				4.59165577905e-07			152.632119462	1.70585191738e-05	0.805595645824	2.76040200706e-05	0.797456914486	9.15823882728e-06	0.791796495126	3.82190554854e-05	0.797456011546	4.15779781344e-05	0.799756787209
b3550	3713652	3714092	1	gene		3713655	0	P37664				4.59165577905e-07			152.632119921	-8.1839794332e-07	0.805612704343	-3.56448835719e-07	0.797484518506	-0.0	0.791805653365	-0.0	0.797494230602	-0.0	0.799798365187
b3551	3714061	3716394	-1	gene		3714092	0	P20099				4.59165577905e-07			152.63212038	1.34937584238e-05	0.805611885945	2.10258145618e-05	0.797484162057	1.57979496768e-05	0.791805653365	1.44735267325e-05	0.797494230602	1.42990738877e-05	0.799798365187
b3552	3716547	3717206	1	gene		3716547	0	P37665	Inner membrane lipoprotein yiaD OS=Escherichia coli (strain K12) GN=yiaD PE=1 SV=2	yiaD	Cell inner membrane	0.0120974288557	0.0131602425861	0.0126704196063	152.632120839	6.59491048972e-05	0.805625379703	5.25905601196e-05	0.797505187872	4.51828940263e-05	0.791821451314	6.99227643746e-05	0.797508704129	5.20990291477e-05	0.799812664261
b3553	3717310	3718284	1	gene		3717310	0	P37666	Glyoxylate/hydroxypyruvate reductase B OS=Escherichia coli (strain K12) GN=ghrB PE=1 SV=3	ghrB	Cytoplasm	0.115005692302	0.102530652776	0.104953311858	152.644218268	0.000484722920376	0.805691328808	0.000331031888646	0.797557778432	0.000266042497853	0.791866634208	0.000354866623348	0.797578626893	0.000333174281552	0.799864763291
b3554	3718334	3719044	-1	gene		3718334	0	P0ADK0				4.59165577905e-07			152.75922396	0.000658037000307	0.806176051728	0.000505764501587	0.79788881032	0.000505745284034	0.792132676706	0.000599855282164	0.797933493516	0.00054864241309	0.800197937572
PM0-10148	3719045	3719097	-1	promoter	[b3554]	3719045	0					4.59165577905e-07			152.75922442	-8.1839794332e-07	0.806834088729	-3.56448835719e-07	0.798394574822	-0.0	0.79263842199	-0.0	0.798533348798	-0.0	0.800746579985
PM0-8525	3719431	3719477	1	promoter	[b3555]	3719431	0					4.59165577905e-07			152.759224879	-8.1839794332e-07	0.806833270331	-3.56448835719e-07	0.798394218373	-0.0	0.79263842199	-0.0	0.798533348798	-0.0	0.800746579985
b3555	3719478	3719768	1	gene		3719478	0	P0A9V5				4.59165577905e-07			152.759225338	2.5192738928e-05	0.806832451933	1.79212624316e-05	0.798393861924	6.04319838609e-06	0.79263842199	8.13347381307e-06	0.798533348798	4.91567122906e-06	0.800746579985
PM00452	3719889	3720048	1	promoter	[b3556]	3719889	0					4.59165577905e-07			152.759225797	-8.1839794332e-07	0.806857644672	-3.56448835719e-07	0.798411783187	-0.0	0.792644465189	-0.0	0.798541482272	-0.0	0.800751495656
b3556	3720049	3720261	1	gene		3720049	0	P0A9X9	Cold shock protein CspA OS=Escherichia coli (strain K12) GN=cspA PE=1 SV=2	cspA	Cytoplasm	0.0302056050942	0.0291080280643	0.0265494091351	152.759226256	1.32914786975e-05	0.806856826274	0.000148870649678	0.798411426738	1.47528738234e-05	0.792644465189	9.82890166612e-06	0.798541482272	9.99865690326e-06	0.800751495656
b4647	3720448	3720632	-1	gene		3720448	0					4.59165577905e-07			152.789431861	-8.1839794332e-07	0.806869299355	-3.56448835719e-07	0.798559940939	-0.0	0.792659218063	-0.0	0.798551311174	-0.0	0.800761494313
b4455	3720448	3720600	-1	gene		3720632	1	P37305				4.59165577905e-07			152.78943232	-8.1839794332e-07	0.806870117753	-3.56448835719e-07	0.798560297387	-0.0	0.792659218063	-0.0	0.798551311174	-0.0	0.800761494313
b3557	3720680	3721201	1	gene		3720680	0	P19768				4.59165577905e-07			152.78943278	-8.1839794332e-07	0.806868480957	-3.56448835719e-07	0.79855958449	-0.0	0.792659218063	-0.0	0.798551311174	-0.0	0.800761494313
PM0-8642	3721065	3721153	1	promoter	[b3558]	3721201	1					4.59165577905e-07			152.789433239	-8.1839794332e-07	0.806867662559	-3.56448835719e-07	0.798559228041	-0.0	0.792659218063	-0.0	0.798551311174	-0.0	0.800761494313
b3558	3721198	3722049	1	gene		3721201	0	P19769				4.59165577905e-07			152.789433698	-8.1839794332e-07	0.806866844161	-3.56448835719e-07	0.798558871592	-0.0	0.792659218063	-0.0	0.798551311174	-0.0	0.800761494313
b4614	3722076	3722105	1	gene		3722076	0					4.59165577905e-07			152.789434157	-8.1839794332e-07	0.806866025763	-3.56448835719e-07	0.798558515143	-0.0	0.792659218063	-0.0	0.798551311174	-0.0	0.800761494313
b3559	3722328	3724397	-1	gene		3722328	0	P00961	Glycyl-tRNA synthetase beta subunit OS=Escherichia coli (strain K12) GN=glyS PE=1 SV=4	glyS	Cytoplasm	0.373949109335	0.371315272065	0.366920137744	152.789434616	0.000802552668054	0.806865207365	0.000607336375776	0.798558158694	0.000631993861058	0.792659218063	0.000656716989264	0.798551311174	0.000598325859497	0.800761494313
b3560	3724407	3725318	-1	gene		3724407	0	P00960	Glycyl-tRNA synthetase alpha subunit OS=Escherichia coli (strain K12) GN=glyQ PE=1 SV=2	glyQ	Cytoplasm	0.0981527268675	0.0957376061996	0.093449281896	153.163383726	0.000427201565379	0.807667760033	0.000298197766018	0.79916549507	0.000350797279899	0.793291211924	0.000303242659788	0.799208028163	0.000312665585293	0.801359820173
PM0-8862	3725319	3725354	-1	promoter	[b3559, b3560]	3725319	0					4.59165577905e-07			153.261536453	-8.1839794332e-07	0.808094961598	-3.56448835719e-07	0.799463692836	-0.0	0.793642009204	-0.0	0.799511270823	-0.0	0.801672485758
b4553	3725413	3725712	-1	gene		3725413	0	Q2M7M3				4.59165577905e-07			153.261536912	-8.1839794332e-07	0.8080941432	-3.56448835719e-07	0.799463336387	-0.0	0.793642009204	-0.0	0.799511270823	-0.0	0.801672485758
b3561	3725887	3726882	1	gene		3725887	0	P37669				4.59165577905e-07			153.261537371	-8.1839794332e-07	0.808093324802	-3.56448835719e-07	0.799462979939	-0.0	0.793642009204	-0.0	0.799511270823	-0.0	0.801672485758
b3562	3726924	3727361	-1	gene		3726924	0	P0ADJ8				4.59165577905e-07			153.26153783	-8.1839794332e-07	0.808092506405	-3.56448835719e-07	0.79946262349	-0.0	0.793642009204	-0.0	0.799511270823	-0.0	0.801672485758
b3563	3727407	3727748	-1	gene		3727407	0	P11286				4.59165577905e-07			153.261538289	-8.1839794332e-07	0.808091688007	-3.56448835719e-07	0.799462267041	-0.0	0.793642009204	-0.0	0.799511270823	-0.0	0.801672485758
b3564	3727917	3729371	-1	gene		3727917	0	P09099				4.59165577905e-07			153.261538748	3.6831050228e-06	0.808090869609	4.21124344227e-06	0.799461910592	2.95938403704e-06	0.793642009204	2.77772411921e-06	0.799511270823	3.2457765323e-06	0.801672485758
b3565	3729443	3730765	-1	gene		3729443	0	P00944	Xylose isomerase OS=Escherichia coli (strain K12) GN=xylA PE=3 SV=1	xylA	Cytoplasm	0.0210139499051	0.0232061958517	0.0214606107179	153.261539208	-8.1839794332e-07	0.808094552714	-3.56448835719e-07	0.799466121836	-0.0	0.793644968588	-0.0	0.799514048547	-0.0	0.801675731535
PM68	3730766	3730807	-1	promoter	[b3564, b3565]	3730766	0					4.59165577905e-07			153.282553157	-8.1839794332e-07	0.808093734316	-3.56448835719e-07	0.799465765387	-0.0	0.793644968588	-0.0	0.799514048547	-0.0	0.801675731535
PM70	3731069	3731130	1	promoter	[b3566, b3567, b3568, b3569]	3731069	0					4.59165577905e-07			153.282553617	-8.1839794332e-07	0.808092915918	-3.56448835719e-07	0.799465408938	-0.0	0.793644968588	-0.0	0.799514048547	-0.0	0.801675731535
b3566	3731131	3732123	1	gene		3731131	0	P37387	D-xylose-binding periplasmic protein OS=Escherichia coli (strain K12) GN=xylF PE=1 SV=1	xylF	Periplasm	0.00452026718735	0.00557269899863	0.00597897254037	153.282554076	-8.1839794332e-07	0.80809209752	-3.56448835719e-07	0.799465052489	-0.0	0.793644968588	-0.0	0.799514048547	-0.0	0.801675731535
b3567	3732201	3733742	1	gene		3732201	0	P37388	Xylose import ATP-binding protein XylG OS=Escherichia coli (strain K12) GN=xylG PE=1 SV=1	xylG	Cell inner membrane	8.24211285299e-05	0.00010303880022	8.70390297773e-05	153.287074343	1.095479691e-05	0.808091279122	5.21262446785e-06	0.79946469604	1.12434644686e-05	0.793644968588	4.24302584303e-06	0.799514048547	8.0200244077e-07	0.801675731535
b3568	3733720	3734901	1	gene		3733742	0	P0AGI4	Xylose transport system permease protein xylH OS=Escherichia coli (strain K12) GN=xylH PE=1 SV=1	xylH	Cell inner membrane	0.000216191980373	4.3412049534e-06	1.60193909693e-06	153.287156764	-8.1839794332e-07	0.808102233919	-3.56448835719e-07	0.799469908665	-0.0	0.793656212052	-0.0	0.799518291573	-0.0	0.801676533537
PM69	3734906	3734978	1	promoter	[b3569]	3734906	0					4.59165577905e-07			153.287372956	-8.1839794332e-07	0.808101415521	-3.56448835719e-07	0.799469552216	-0.0	0.793656212052	-0.0	0.799518291573	-0.0	0.801676533537
b3569	3734979	3736157	1	gene		3734979	0	P0ACI3				4.59165577905e-07			153.287373415	-8.1839794332e-07	0.808100597123	-3.56448835719e-07	0.799469195767	-0.0	0.793656212052	-0.0	0.799518291573	-0.0	0.801676533537
b3570	3736353	3737177	-1	gene		3736353	0	P27297				4.59165577905e-07			153.287373874	-8.1839794332e-07	0.808099778725	-3.56448835719e-07	0.799468839318	-0.0	0.793656212052	-0.0	0.799518291573	-0.0	0.801676533537
PM00185	3737470	3737496	1	promoter	[b3571]	3737470	0					4.59165577905e-07			153.287374334	-8.1839794332e-07	0.808098960327	-3.56448835719e-07	0.799468482869	-0.0	0.793656212052	-0.0	0.799518291573	-0.0	0.801676533537
b3571	3737497	3739527	1	gene		3737497	0	P25718				4.59165577905e-07			153.287374793	8.96533001025e-06	0.808098141929	1.1263074742e-05	0.79946812642	7.96521509206e-06	0.793656212052	8.9948117504e-06	0.799518291573	7.46485004171e-06	0.801676533537
PM0-10149	3739674	3739704	1	promoter	[b3572]	3739674	0					4.59165577905e-07			153.287375252	-8.1839794332e-07	0.808107107259	-3.56448835719e-07	0.799479389495	-0.0	0.793664177267	-0.0	0.799527286385	-0.0	0.801683998387
b3572	3739705	3740958	1	gene		3739705	0	P09053	Valine--pyruvate aminotransferase OS=Escherichia coli (strain K12) GN=avtA PE=3 SV=3	avtA	Cytoplasm	0.0428674260954	0.041200307781	0.0464269195004	153.287375711	9.45608566295e-05	0.808106288861	8.99965093594e-05	0.799479033046	9.8427088741e-05	0.793664177267	9.21970496994e-05	0.799527286385	9.07939388173e-05	0.801683998387
