gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	cumulativeMass	W3110_control	W3110_control_cumulative_abundance	W3110_cumate	W3110_cumate_cumulative_abundance	Step_06_control	Step_06_control_cumulative_abundance	Step_06_cumate	Step_06_cumate_cumulative_abundance	Step_07_control	Step_07_control_cumulative_abundance	Step_07_cumate	Step_07_cumate_cumulative_abundance	Step_11_control	Step_11_control_cumulative_abundance	Step_11_cumate	Step_11_cumate_cumulative_abundance	Step_12_lowOD_control	Step_12_lowOD_control_cumulative_abundance	Step_12_lowOD_cumate	Step_12_lowOD_cumate_cumulative_abundance	Step_15_control	Step_15_control_cumulative_abundance	Step_15_cumate	Step_15_cumate_cumulative_abundance	Step_16_control	Step_16_control_cumulative_abundance	Step_16_cumate	Step_16_cumate_cumulative_abundance	MGF-01_control	MGF-01_control_cumulative_abundance	MGF-01_cumate	MGF-01_cumate_cumulative_abundance	MGF-02_control	MGF-02_control_cumulative_abundance	MGF-02_cumate	MGF-02_cumate_cumulative_abundance
PM0-36252	3298847	3298897	-1	promoter	[b3152]	3298847	0					4.59165577905e-07			100.302276755	-0.0	0.530025496713	-0.0	0.558548399514	-0.0	0.547855094806	-0.0	0.563099219272	-0.0	0.536712493895	-0.0	0.55730978794	-0.0	0.549536794522	-0.0	0.571686940487	-0.0	0.577753118656	-0.0	0.521468960281	-0.0	0.549831345455	-0.0	0.570974200084	-0.0	0.54125039943	-0.0	0.561745861051	-0.0	0.533202568383	-0.0	0.555784066037	-0.0	0.554692448999	-0.0	0.561866754422
b3153	3298974	3299492	1	gene		3298974	0	P45470				4.59165577905e-07			100.302277214	2.63032462581e-06	0.530025496713	3.5136358604e-06	0.558548399514	2.91086058958e-06	0.547855094806	2.45984739521e-06	0.563099219272	5.53575897944e-06	0.536712493895	3.52981978994e-06	0.55730978794	3.41413977925e-06	0.549536794522	6.20451928609e-06	0.571686940487	0.0	0.577753118656	0.0	0.521468960281	0.0	0.549831345455	4.16147564776e-06	0.570974200084	0.0	0.54125039943	1.82514659816e-06	0.561745861051	0.0	0.533202568383	0.0	0.555784066037	1.77230574177e-06	0.554692448999	0.0	0.561866754422
b3154	3299472	3299915	-1	gene		3299492	0	P67762				4.59165577905e-07			100.302277673	-0.0	0.530028127037	-0.0	0.55855191315	-0.0	0.547858005666	-0.0	0.563101679119	-0.0	0.536718029654	-0.0	0.557313317759	-0.0	0.549540208662	-0.0	0.571693145006	-0.0	0.577753118656	-0.0	0.521468960281	-0.0	0.549831345455	-0.0	0.570978361559	-0.0	0.54125039943	-0.0	0.561747686198	-0.0	0.533202568383	-0.0	0.555784066037	-0.0	0.554694221305	-0.0	0.561866754422
b3155	3299966	3300268	1	gene		3299966	0	P45472				4.59165577905e-07			100.302278132	-0.0	0.530028127037	-0.0	0.55855191315	-0.0	0.547858005666	-0.0	0.563101679119	-0.0	0.536718029654	-0.0	0.557313317759	-0.0	0.549540208662	-0.0	0.571693145006	-0.0	0.577753118656	-0.0	0.521468960281	-0.0	0.549831345455	-0.0	0.570978361559	-0.0	0.54125039943	-0.0	0.561747686198	-0.0	0.533202568383	-0.0	0.555784066037	-0.0	0.554694221305	-0.0	0.561866754422
b3156	3300255	3300758	-1	gene		3300268	0	P63417				4.59165577905e-07			100.302278591	0.000137630663868	0.530028127037	0.000170426379738	0.55855191315	0.000142257851777	0.547858005666	0.000158107965456	0.563101679119	0.000119947699045	0.536718029654	0.000126732200452	0.557313317759	0.000116206766673	0.549540208662	0.000132243044514	0.571693145006	0.00012791728257	0.577753118656	6.29385978008e-05	0.521468960281	9.7302949701e-05	0.549831345455	0.000111573760423	0.570978361559	9.06162612882e-05	0.54125039943	0.000102919048303	0.561747686198	8.55217982712e-05	0.533202568383	8.23470739804e-05	0.555784066037	0.000106849806965	0.554694221305	9.50885812976e-05	0.561866754422
b3157	3300752	3301276	-1	gene		3300758	0	P64599				4.59165577905e-07			100.302279051	0.0	0.530165757701	5.78400096225e-06	0.558722339529	9.92541721333e-07	0.548000263518	3.60985330035e-07	0.563259787085	0.0	0.536837977353	9.34084503532e-07	0.55744004996	0.0	0.549656415428	1.12992439982e-06	0.571825388051	3.57925815739e-06	0.577881035939	0.0	0.521531898879	0.0	0.549928648405	7.34169014239e-07	0.57108993532	0.0	0.541341015691	0.0	0.561850605246	2.57470481552e-07	0.533288090181	0.0	0.555866413111	0.0	0.554801071112	0.0	0.561961843003
PM0-10131	3301277	3301301	-1	promoter	[b3156, b3157]	3301277	0					4.59165577905e-07			100.30227951	-0.0	0.530165757701	-0.0	0.55872812353	-0.0	0.54800125606	-0.0	0.56326014807	-0.0	0.536837977353	-0.0	0.557440984044	-0.0	0.549656415428	-0.0	0.571826517975	-0.0	0.577884615197	-0.0	0.521531898879	-0.0	0.549928648405	-0.0	0.571090669489	-0.0	0.541341015691	-0.0	0.561850605246	-0.0	0.533288347652	-0.0	0.555866413111	-0.0	0.554801071112	-0.0	0.561961843003
PM0-10130	3301277	3301368	-1	promoter	[b3157, b3156]	3301301	0					4.59165577905e-07			100.302279969	-0.0	0.530165757701	-0.0	0.55872812353	-0.0	0.54800125606	-0.0	0.56326014807	-0.0	0.536837977353	-0.0	0.557440984044	-0.0	0.549656415428	-0.0	0.571826517975	-0.0	0.577884615197	-0.0	0.521531898879	-0.0	0.549928648405	-0.0	0.571090669489	-0.0	0.541341015691	-0.0	0.561850605246	-0.0	0.533288347652	-0.0	0.555866413111	-0.0	0.554801071112	-0.0	0.561961843003
b3158	3301485	3302480	1	gene		3301485	0	P45527				4.59165577905e-07			100.302280428	4.88848965145e-06	0.530165757701	5.94905082588e-06	0.55872812353	4.16648328672e-06	0.54800125606	0.0	0.56326014807	1.48467282244e-06	0.536837977353	3.86868463849e-06	0.557440984044	0.0	0.549656415428	2.81570803706e-06	0.571826517975	1.52364752153e-05	0.577884615197	1.11690131629e-05	0.521531898879	0.0	0.549928648405	1.1949894565e-05	0.571090669489	8.01332090758e-07	0.541341015691	3.97619983896e-06	0.561850605246	2.50137768448e-06	0.533288347652	1.30348211226e-06	0.555866413111	0.0	0.554801071112	0.0	0.561961843003
b3159	3302489	3303367	1	gene		3302489	0	P45475				4.59165577905e-07			100.302280887	1.12633284179e-06	0.530170646191	3.12784223744e-06	0.558734072581	1.09411715448e-06	0.548005422543	0.0	0.56326014807	9.187449141e-07	0.536839462026	2.06611348708e-06	0.557444852729	2.58586927684e-06	0.549656415428	1.51259031573e-06	0.571829333683	2.03555877919e-06	0.577899851672	7.77250951342e-07	0.521543067892	8.88496339376e-07	0.549928648405	3.39395912913e-06	0.571102619383	0.0	0.541341817023	0.0	0.561854581446	0.0	0.53329084903	0.0	0.555867716593	6.1750211284e-07	0.554801071112	5.79558707856e-07	0.561961843003
b3160	3303448	3304455	1	gene		3303448	0	P0ADV5				4.59165577905e-07			100.302281346	8.29788404499e-05	0.530171772524	8.63779769565e-05	0.558737200423	8.26487998811e-05	0.54800651666	8.41420398473e-05	0.56326014807	7.86330860321e-05	0.536840380771	0.000156235072478	0.557446918842	0.000113424466401	0.549659001298	8.71445467982e-05	0.571830846273	2.69508016489e-05	0.577901887231	0.00013794340407	0.521543845143	7.31961099676e-05	0.549929536901	6.09596414002e-05	0.571106013342	6.72132492359e-05	0.541341817023	6.34735855634e-05	0.561854581446	7.62196061747e-05	0.53329084903	0.000147199384461	0.555867716593	9.08567684546e-05	0.554801688614	7.21030613517e-05	0.561962422562
b3161	3304573	3305817	-1	gene		3304573	0	P0AAD2				4.59165577905e-07			100.302281806	0.0	0.530254751364	5.47761748577e-05	0.5588235784	0.0	0.54808916546	6.9964019317e-05	0.56334429011	6.74306194514e-06	0.536919013857	3.19671624456e-05	0.557603153915	7.7817025448e-07	0.549772425764	0.000127570910479	0.57191799082	0.0	0.577928838033	0.0	0.521681788547	0.0	0.550002733011	4.84002256087e-05	0.571166972984	0.0	0.541409030272	8.09837717622e-05	0.561918055032	0.0	0.533367068636	6.19662343909e-05	0.556014915977	5.57347025877e-06	0.554892545383	0.000104531656243	0.562034525623
PM0-9417	3305818	3305932	-1	promoter	[b3161]	3305818	0					4.59165577905e-07			100.302282265	-0.0	0.530254751364	-0.0	0.558878354575	-0.0	0.54808916546	-0.0	0.563414254129	-0.0	0.536925756919	-0.0	0.557635121077	-0.0	0.549773203934	-0.0	0.572045561731	-0.0	0.577928838033	-0.0	0.521681788547	-0.0	0.550002733011	-0.0	0.571215373209	-0.0	0.541409030272	-0.0	0.561999038803	-0.0	0.533367068636	-0.0	0.556076882212	-0.0	0.554898118853	-0.0	0.562139057279
b3162	3305971	3307860	-1	gene		3305971	0	P0A9P6	Cold-shock DEAD box protein A OS=Escherichia coli (strain K12) GN=deaD PE=1 SV=2	deaD	Cytoplasm	0.0655056730777	0.0656320787849	0.0598581592695	100.302282724	0.00235180295037	0.530254751364	0.00193761585165	0.558878354575	0.00190957812641	0.54808916546	0.00155959415007	0.563414254129	0.00174215068233	0.536925756919	0.00154577796493	0.557635121077	0.0015526010482	0.549773203934	0.00111951921254	0.572045561731	0.00125115515649	0.577928838033	0.000903462520238	0.521681788547	0.00181162443548	0.550002733011	0.00192540848858	0.571215373209	0.00223987930994	0.541409030272	0.00162493241886	0.561999038803	0.0027737330883	0.533367068636	0.00155471386561	0.556076882212	0.00149289571199	0.554898118853	0.00140642630542	0.562139057279
b4685	3307853	3307933	-1	gene		3307860	0	C1P618				4.59165577905e-07			100.367788397	-0.0	0.532606554314	-0.0	0.560815970427	-0.0	0.549998743587	-0.0	0.564973848279	-0.0	0.538667907601	-0.0	0.559180899042	-0.0	0.551325804983	-0.0	0.573165080943	-0.0	0.579179993189	-0.0	0.522585251067	-0.0	0.551814357447	-0.0	0.573140781698	-0.0	0.543648909582	-0.0	0.563623971222	-0.0	0.536140801724	-0.0	0.557631596077	-0.0	0.556391014565	-0.0	0.563545483585
PM0-10411	3307934	3308086	-1	promoter	[b3162, b4685]	3307934	0					4.59165577905e-07			100.367788856	-0.0	0.532606554314	-0.0	0.560815970427	-0.0	0.549998743587	-0.0	0.564973848279	-0.0	0.538667907601	-0.0	0.559180899042	-0.0	0.551325804983	-0.0	0.573165080943	-0.0	0.579179993189	-0.0	0.522585251067	-0.0	0.551814357447	-0.0	0.573140781698	-0.0	0.543648909582	-0.0	0.563623971222	-0.0	0.536140801724	-0.0	0.557631596077	-0.0	0.556391014565	-0.0	0.563545483585
b3163	3308040	3308924	-1	gene		3308086	0	P0AFB1	Lipoprotein nlpI OS=Escherichia coli (strain K12) GN=nlpI PE=1 SV=1	nlpI	Cell membrane	0.0166935192992	0.018116947168	0.0162502352787	100.367789315	3.05966795463e-05	0.532606554314	2.78126443164e-05	0.560815970427	4.66241977564e-05	0.549998743587	3.21376648965e-05	0.564973848279	3.35916547032e-05	0.538667907601	2.65999628907e-05	0.559180899042	3.55081893568e-05	0.551325804983	3.59894488924e-05	0.573165080943	2.86412705073e-05	0.579179993189	8.52121629236e-06	0.522585251067	3.20217332194e-05	0.551814357447	2.43409898664e-05	0.573140781698	3.05623509282e-05	0.543648909582	2.81462565206e-05	0.563623971222	3.68023664637e-05	0.536140801724	2.64546193079e-05	0.557631596077	2.43788211025e-05	0.556391014565	2.82480659498e-05	0.563545483585
b3164	3309033	3311168	-1	gene		3309033	0	P05055	Polyribonucleotide nucleotidyltransferase OS=Escherichia coli (strain K12) GN=pnp PE=1 SV=3	pnp	Cytoplasm	0.392223353726	0.434178337938	0.405669887343	100.384482835	0.00386632625491	0.532637150994	0.00413025137708	0.560843783071	0.00416079867813	0.550045367784	0.00378340032961	0.565005985944	0.00408765175177	0.538701499256	0.00392018392781	0.559207499005	0.00393025464074	0.551361313172	0.00345277435607	0.573201070392	0.0038945983431	0.57920863446	0.00323020734947	0.522593772284	0.0041088174371	0.55184637918	0.00405468937933	0.573165122688	0.00419315439118	0.543679471933	0.00415824872408	0.563652117479	0.00409030554172	0.536177604091	0.00338259966539	0.557658050697	0.00351277583576	0.556415393386	0.00351659711686	0.563573731651
PM00438	3311169	3311326	-1	promoter	[b3164]	3311169	0					4.59165577905e-07			100.776706188	-0.0	0.536503477249	-0.0	0.564974034448	-0.0	0.554206166463	-0.0	0.568789386274	-0.0	0.542789151008	-0.0	0.563127682933	-0.0	0.555291567813	-0.0	0.576653844748	-0.0	0.583103232803	-0.0	0.525823979633	-0.0	0.555955196617	-0.0	0.577219812067	-0.0	0.547872626324	-0.0	0.567810366203	-0.0	0.540267909632	-0.0	0.561040650362	-0.0	0.559928169222	-0.0	0.567090328768
b4449	3311225	3311398	1	gene		3311326	0					4.59165577905e-07			100.776706648	-0.0	0.536503477249	-0.0	0.564974034448	-0.0	0.554206166463	-0.0	0.568789386274	-0.0	0.542789151008	-0.0	0.563127682933	-0.0	0.555291567813	-0.0	0.576653844748	-0.0	0.583103232803	-0.0	0.525823979633	-0.0	0.555955196617	-0.0	0.577219812067	-0.0	0.547872626324	-0.0	0.567810366203	-0.0	0.540267909632	-0.0	0.561040650362	-0.0	0.559928169222	-0.0	0.567090328768
b3165	3311415	3311684	-1	gene		3311415	0	P0ADZ4	30S ribosomal protein S15 OS=Escherichia coli (strain K12) GN=rpsO PE=1 SV=2	rpsO	Cytoplasm	0.563235915315	0.535675194772	0.592328838743	100.776707107	0.00212863859118	0.536503477249	0.00282064151155	0.564974034448	0.00201721802893	0.554206166463	0.00259778448883	0.568789386274	0.0022123911798	0.542789151008	0.00256905136869	0.563127682933	0.00227515715478	0.555291567813	0.00279602228458	0.576653844748	0.0024211109219	0.583103232803	0.00221795559815	0.525823979633	0.00229410536655	0.555955196617	0.00252342408036	0.577219812067	0.00222283658522	0.547872626324	0.00261441284741	0.567810366203	0.00218187246621	0.540267909632	0.00279771658415	0.561040650362	0.00215707887958	0.559928169222	0.00296270061677	0.567090328768
PM00439	3311685	3311786	-1	promoter	[b3164, b3165]	3311685	0					4.59165577905e-07			101.339943022	-0.0	0.53863211584	-0.0	0.56779467596	-0.0	0.556223384491	-0.0	0.571387170763	-0.0	0.545001542187	-0.0	0.565696734302	-0.0	0.557566724967	-0.0	0.579449867033	-0.0	0.585524343725	-0.0	0.528041935231	-0.0	0.558249301984	-0.0	0.579743236147	-0.0	0.550095462909	-0.0	0.57042477905	-0.0	0.542449782098	-0.0	0.563838366946	-0.0	0.562085248101	-0.0	0.570053029384
b3166	3311833	3312777	-1	gene		3311833	0	P60340				4.59165577905e-07			101.339943481	0.00059422134801	0.53863211584	5.48248703002e-05	0.56779467596	6.92339436894e-05	0.556223384491	5.95172967682e-05	0.571387170763	7.5579724675e-05	0.545001542187	6.18679707583e-05	0.565696734302	5.61530382596e-05	0.557566724967	6.12265050495e-05	0.579449867033	6.62710473994e-05	0.585524343725	2.78261337551e-05	0.528041935231	6.26139832773e-05	0.558249301984	0.00018694347313	0.579743236147	4.83468995161e-05	0.550095462909	7.55553370129e-05	0.57042477905	0.000225655883078	0.542449782098	0.000166511705938	0.563838366946	4.75978701047e-05	0.562085248101	6.777821715e-05	0.570053029384
b3167	3312777	3313178	-1	gene		3312777	0	P0A7G2	Ribosome-binding factor A OS=Escherichia coli (strain K12) GN=rbfA PE=1 SV=2	rbfA	Cytoplasm	0.0385450059525	0.0368755193397	0.0422219904001	101.33994394	0.000112824158402	0.539226337188	0.000214451942146	0.56784950083	0.000157277486791	0.556292618435	0.000150254413544	0.571446688059	0.000151461099642	0.545077121912	0.000170351361109	0.565758602272	0.000107154955149	0.557622878006	0.000208853083282	0.579511093538	0.000183805071759	0.585590614772	9.4122077323e-05	0.528069761365	0.000159447182836	0.558311915967	0.000239218939571	0.579930179621	0.000127569849808	0.550143809809	0.000205389122762	0.570500334387	0.000164308591191	0.542675437982	0.000205931244224	0.564004878652	0.000104055115445	0.562132845971	0.000158213546961	0.570120807602
b3168	3313342	3316014	-1	gene		3313342	0	P0A705	Translation initiation factor IF-2 OS=Escherichia coli (strain K12) GN=infB PE=1 SV=1	infB	Cytoplasm	0.406317050218	0.403175528324	0.373007068541	101.378488946	0.00241180433963	0.539339161346	0.00265890582465	0.568063952772	0.00271223963992	0.556449895922	0.00221702841853	0.571596942473	0.00220469349654	0.545228583012	0.00186573769195	0.565928953634	0.00199376790466	0.557730032961	0.00217379136811	0.579719946621	0.00289760013074	0.585774419844	0.00185556298431	0.528163883442	0.00234502097131	0.55847136315	0.00300622367912	0.58016939856	0.00275503805648	0.550271379659	0.00293924191899	0.57070572351	0.00319078611323	0.542839746573	0.00244145134878	0.564210809896	0.00246112252222	0.562236901087	0.00255371219119	0.570279021149
b3169	3316039	3317526	-1	gene		3316039	0	P0AFF6	Transcription elongation protein nusA OS=Escherichia coli (strain K12) GN=nusA PE=1 SV=1	nusA	Cytoplasm	0.507608990303	0.514597258005	0.473847779318	101.784805996	0.00220824108124	0.541750965686	0.00192133656621	0.570722858597	0.00210139499459	0.559162135562	0.00178213930328	0.573813970892	0.00174170260208	0.547433276508	0.00178523409284	0.567794691326	0.00189898462835	0.559723800865	0.00157513644645	0.581893737989	0.00165177943845	0.588672019975	0.00138507147837	0.530019446427	0.00186390027248	0.560816384121	0.00177014441828	0.583175622239	0.00192520974284	0.553026417715	0.00175144163489	0.573644965429	0.00183676258375	0.546030532686	0.00157098921695	0.566652261245	0.00162888629314	0.564698023609	0.00168394483576	0.57283273334
b3170	3317554	3318006	-1	gene		3317554	0	P0A8A8	Ribosome maturation factor rimP OS=Escherichia coli (strain K12) GN=rimP PE=1 SV=2	rimP	Cytoplasm	0.0168009702614	0.0196540025472	0.0167979769743	102.292414987	-0.0	0.543959206767	-0.0	0.572644195163	-0.0	0.561263530556	-0.0	0.575596110195	-0.0	0.54917497911	-0.0	0.569579925418	-0.0	0.561622785494	-0.0	0.583468874436	-0.0	0.590323799413	-0.0	0.531404517905	-0.0	0.562680284394	-0.0	0.584945766658	-0.0	0.554951627458	-0.0	0.575396407064	-0.0	0.54786729527	-0.0	0.568223250462	-0.0	0.566326909902	-0.0	0.574516678176
PM0-8873	3318007	3318175	-1	promoter	[b3170, b3168, b3169]	3318007	0					4.59165577905e-07			102.309215957	-0.0	0.543959206767	-0.0	0.572644195163	-0.0	0.561263530556	-0.0	0.575596110195	-0.0	0.54917497911	-0.0	0.569579925418	-0.0	0.561622785494	-0.0	0.583468874436	-0.0	0.590323799413	-0.0	0.531404517905	-0.0	0.562680284394	-0.0	0.584945766658	-0.0	0.554951627458	-0.0	0.575396407064	-0.0	0.54786729527	-0.0	0.568223250462	-0.0	0.566326909902	-0.0	0.574516678176
b3171	3318213	3318289	-1	gene		3318213	0					4.59165577905e-07			102.309216416	-0.0	0.543959206767	-0.0	0.572644195163	-0.0	0.561263530556	-0.0	0.575596110195	-0.0	0.54917497911	-0.0	0.569579925418	-0.0	0.561622785494	-0.0	0.583468874436	-0.0	0.590323799413	-0.0	0.531404517905	-0.0	0.562680284394	-0.0	0.584945766658	-0.0	0.554951627458	-0.0	0.575396407064	-0.0	0.54786729527	-0.0	0.568223250462	-0.0	0.566326909902	-0.0	0.574516678176
PM00672	3318290	3318375	-1	promoter	[b3164, b3165, b3166, b3167, b3168, b3169, b3170, b3171]	3318290	0					4.59165577905e-07			102.309216875	-0.0	0.543959206767	-0.0	0.572644195163	-0.0	0.561263530556	-0.0	0.575596110195	-0.0	0.54917497911	-0.0	0.569579925418	-0.0	0.561622785494	-0.0	0.583468874436	-0.0	0.590323799413	-0.0	0.531404517905	-0.0	0.562680284394	-0.0	0.584945766658	-0.0	0.554951627458	-0.0	0.575396407064	-0.0	0.54786729527	-0.0	0.568223250462	-0.0	0.566326909902	-0.0	0.574516678176
PM0-5741	3318562	3318636	1	promoter	[b3172]	3318562	0					4.59165577905e-07			102.309217335	-0.0	0.543959206767	-0.0	0.572644195163	-0.0	0.561263530556	-0.0	0.575596110195	-0.0	0.54917497911	-0.0	0.569579925418	-0.0	0.561622785494	-0.0	0.583468874436	-0.0	0.590323799413	-0.0	0.531404517905	-0.0	0.562680284394	-0.0	0.584945766658	-0.0	0.554951627458	-0.0	0.575396407064	-0.0	0.54786729527	-0.0	0.568223250462	-0.0	0.566326909902	-0.0	0.574516678176
b3172	3318637	3319980	1	gene		3318637	0	P0A6E4	Argininosuccinate synthase OS=Escherichia coli (strain K12) GN=argG PE=1 SV=2	argG	Cytoplasm	0.697518489231	0.689099682033	0.661879281359	102.309217794	0.00023401599385	0.543959206767	0.000234222827128	0.572644195163	0.000288719571512	0.561263530556	0.000259779550828	0.575596110195	0.00027048900693	0.54917497911	0.000219619780727	0.569579925418	0.000339877355065	0.561622785494	0.000259164185839	0.583468874436	0.000320542304218	0.590323799413	0.000207018240425	0.531404517905	0.000384448804083	0.562680284394	0.000273082473698	0.584945766658	0.000402230653804	0.554951627458	0.000251327557568	0.575396407064	0.000399224294118	0.54786729527	0.000319096229456	0.568223250462	0.000625520962118	0.566326909902	0.000295664525784	0.574516678176
b3173	3319988	3321613	-1	gene		3319988	0	P42640				4.59165577905e-07			103.006736283	-0.0	0.544193222761	-0.0	0.57287841799	-0.0	0.561552250128	-0.0	0.575855889746	-0.0	0.549445468117	-0.0	0.569799545199	-0.0	0.561962662849	-0.0	0.583728038622	-0.0	0.590644341717	-0.0	0.531611536145	-0.0	0.563064733198	-0.0	0.585218849131	-0.0	0.555353858112	-0.0	0.575647734621	-0.0	0.548266519564	-0.0	0.568542346691	-0.0	0.566952430864	-0.0	0.574812342701
b3174	3322072	3322158	-1	gene		3322072	0					4.59165577905e-07			103.006736742	-0.0	0.544193222761	-0.0	0.57287841799	-0.0	0.561552250128	-0.0	0.575855889746	-0.0	0.549445468117	-0.0	0.569799545199	-0.0	0.561962662849	-0.0	0.583728038622	-0.0	0.590644341717	-0.0	0.531611536145	-0.0	0.563064733198	-0.0	0.585218849131	-0.0	0.555353858112	-0.0	0.575647734621	-0.0	0.548266519564	-0.0	0.568542346691	-0.0	0.566952430864	-0.0	0.574812342701
PM00673	3322159	3322278	-1	promoter	[b3174]	3322159	0					4.59165577905e-07			103.006737201	-0.0	0.544193222761	-0.0	0.57287841799	-0.0	0.561552250128	-0.0	0.575855889746	-0.0	0.549445468117	-0.0	0.569799545199	-0.0	0.561962662849	-0.0	0.583728038622	-0.0	0.590644341717	-0.0	0.531611536145	-0.0	0.563064733198	-0.0	0.585218849131	-0.0	0.555353858112	-0.0	0.575647734621	-0.0	0.548266519564	-0.0	0.568542346691	-0.0	0.566952430864	-0.0	0.574812342701
b3175	3322173	3322505	-1	gene		3322278	0	P0AG99	Protein-export membrane protein SecG OS=Escherichia coli (strain K12) GN=secG PE=1 SV=1	secG	Cell inner membrane	0.0466022570742	0.0483965549779	0.0457543247925	103.00673766	2.23253466709e-05	0.544193222761	4.4317558539e-05	0.57287841799	2.82486856289e-05	0.561552250128	4.13616654631e-05	0.575855889746	2.41369303582e-05	0.549445468117	3.90230401493e-05	0.569799545199	2.51408132225e-05	0.561962662849	5.55036926446e-05	0.583728038622	7.3273319204e-05	0.590644341717	3.94696006905e-05	0.531611536145	3.7113103262e-05	0.563064733198	7.34481328998e-05	0.585218849131	4.13448862068e-05	0.555353858112	8.75083157081e-05	0.575647734621	5.04883433693e-05	0.548266519564	8.18566771529e-05	0.568542346691	2.83381081395e-05	0.566952430864	5.72320053576e-05	0.574812342701
PM0-9881	3322506	3322590	-1	promoter	[b3174, b3175]	3322506	0					4.59165577905e-07			103.053339918	-0.0	0.544215548108	-0.0	0.572922735549	-0.0	0.561580498814	-0.0	0.575897251411	-0.0	0.549469605048	-0.0	0.569838568239	-0.0	0.561987803662	-0.0	0.583783542314	-0.0	0.590717615036	-0.0	0.531651005746	-0.0	0.563101846301	-0.0	0.585292297264	-0.0	0.555395202998	-0.0	0.575735242937	-0.0	0.548317007907	-0.0	0.568624203369	-0.0	0.566980768972	-0.0	0.574869574707
b3176	3322733	3324070	-1	gene		3322733	0	P31120	Phosphoglucosamine mutase OS=Escherichia coli (strain K12) GN=glmM PE=1 SV=3	glmM	Cytoplasm	0.0881878294648	0.0857645418063	0.0813167182246	103.053340377	0.000481808730546	0.544215548108	0.000360568747215	0.572922735549	0.000577159703082	0.561580498814	0.00040010789753	0.575897251411	0.000608481542311	0.549469605048	0.00040770605793	0.569838568239	0.000449559582029	0.561987803662	0.000405007206865	0.583783542314	0.000472520882189	0.590717615036	0.000306243235937	0.531651005746	0.000462792845534	0.563101846301	0.000355851825741	0.585292297264	0.000474914130419	0.555395202998	0.00040705643976	0.575735242937	0.000434888175667	0.548317007907	0.000357303769108	0.568624203369	0.000397902851123	0.566980768972	0.000319879819335	0.574869574707
