gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	kDa/Protein	cumulativeAbundance
b3634	3809825	3810304	1	gene		3809825	0	P0A6I6	Phosphopantetheine adenylyltransferase OS=Escherichia coli (strain K12) GN=coaD PE=1 SV=1	coaD	Cytoplasm	0.002103298194133882	0.0018216716722896178	0.0017064900799952383	110.73090803705458	424436.78517371585
b3635	3810343	3811152	-1	gene		3810343	0	P05523							110.73090803705458	424547.5160817529
PM0-5763	3811153	3811175	-1	promoter	[b3635]	3811153	0								10.0	424658.24698978994
b3636	3811250	3811417	-1	gene		3811250	0	P0A7N9	50S ribosomal protein L33 OS=Escherichia coli (strain K12) GN=rpmG PE=1 SV=2	rpmG	Cytoplasm	0.294801014437225	0.29272492541915307	0.3042929581364788	110.73090803705458	424768.977897827
b3637	3811438	3811674	-1	gene		3811438	0	P0A7M2	50S ribosomal protein L28 OS=Escherichia coli (strain K12) GN=rpmB PE=1 SV=2	rpmB	Cytoplasm	0.1461061813699009	0.13875603004788126	0.14679278969620518	110.73090803705458	424778.977897827
PM407	3811675	3811995	-1	promoter	[b3635, b3636, b3637]	3811675	0								10.0	424889.70880586404
b3638	3811891	3812559	-1	gene		3811995	0	P25531							110.73090803705458	425000.4397139011
PM0-5762	3812560	3812577	-1	promoter	[b3635, b3636, b3637, b3638]	3812560	0								10.0	425010.4397139011
PM0-10152	3812703	3812730	1	promoter	[b3639]	3812703	0								10.0	425121.17062193813
b3639	3812731	3813951	1	gene		3812731	0	P0ABQ0							110.73090803705458	425131.17062193813
PM0-8701	3813852	3813931	1	promoter	[b3641, b3640]	3813951	1								10.0	425141.17062193813
b3640	3813932	3814387	1	gene		3813951	0	P06968	Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Escherichia coli (strain K12) GN=dut PE=1 SV=1	dut	Cytoplasm	0.0846548739492364	0.08785034057002651	0.08274920192179147	110.73090803705458	425251.9015299752
b3641	3814494	3815090	1	gene		3814494	0	P0C093	HTH-type protein slmA OS=Escherichia coli (strain K12) GN=slmA PE=1 SV=1	slmA	Cytoplasm	0.0037055083438458786	0.005834852213696649	0.005739941499015081	110.73090803705458	425261.9015299752
b3642	3815127	3815768	-1	gene		3815127	0	P0A7E3							110.73090803705458	425372.6324380122
b3643	3815834	3816549	-1	gene		3815834	0	P0CG19							110.73090803705458	425483.3633460493
PM00455	3816550	3816580	-1	promoter	[b3642, b3643]	3816550	0								10.0	425594.0942540863
PM0-10241	3816645	3816675	1	promoter	[b3644]	3816645	0								10.0	425704.82516212336
b3644	3816676	3817539	1	gene		3816676	0	P23839							110.73090803705458	425714.82516212336
PM0-10242	3817699	3817759	1	promoter	[b3645]	3817699	0								10.0	425724.82516212336
b3645	3817760	3818584	1	gene		3817760	0	P23840							110.73090803705458	425835.5560701604
b3646	3818874	3819491	1	gene		3818874	0	P0AGM2							110.73090803705458	425845.5560701604
b3647	3819488	3821170	-1	gene		3819491	0	P25772							110.73090803705458	425956.28697819746
PM0-10342	3821388	3821427	1	promoter	[b3648]	3821388	0								10.0	426067.0178862345
b3648	3821428	3822051	1	gene		3821428	0	P60546	Guanylate kinase OS=Escherichia coli (strain K12) GN=gmk PE=1 SV=1	gmk	Cytoplasm	0.017922531606416253	0.017104410678575148	0.017075752275321637	110.73090803705458	426177.74879427155
PM0-10343	3822077	3822105	1	promoter	[b3649, b3650, b3651, b3652]	3822077	0								10.0	426187.74879427155
b3649	3822106	3822381	1	gene		3822106	0	P0A800							110.73090803705458	426298.4797023086
b3650	3822400	3824508	1	gene		3822400	0	P0AG24	Bifunctional (p)ppGpp synthase/hydrolase SpoT OS=Escherichia coli (strain K12) GN=spoT PE=1 SV=1	spoT	Cytoplasm	0.0017423055982489775	0.0026980113976328686	0.0018191001853263675	110.73090803705458	426308.4797023086
b3651	3824515	3825204	1	gene		3824515	0	P0AGJ2	tRNA guanosine-2'-O-methyltransferase OS=Escherichia coli (strain K12) GN=trmH PE=1 SV=1	trmH	Cytoplasm	0.0011241485653637126	0.0010306091606130112	0.0010217469333868715	110.73090803705458	426419.21061034565
b3652	3825210	3827291	1	gene		3825210	0	P24230	ATP-dependent DNA helicase recG OS=Escherichia coli (strain K12) GN=recG PE=1 SV=1	recG	Cytoplasm	0.0005014377459897672	0.00027710062333760594	0.00031728590324638084	110.73090803705458	426529.9415183827
b3653	3827460	3828665	-1	gene		3827460	0	P0AER8							110.73090803705458	426640.67242641974
b3654	3828945	3830336	1	gene		3828945	0	P0AGM9							110.73090803705458	426751.4033344568
PM0-10153	3830431	3830456	1	promoter	[b3655]	3830431	0								10.0	426862.13424249383
b3655	3830457	3832166	1	gene		3830457	0	P31433							110.73090803705458	426972.8651505309
b3656	3832219	3834537	-1	gene		3832219	0	P31434							110.73090803705458	426982.8651505309
b3657	3834547	3835929	-1	gene		3834547	0	P31435							110.73090803705458	427093.5960585679
PM-8820	3835930	3836664	-1	promoter	[b3656, b3657]	3835930	0								10.0	427204.326966605
PM0-10514	3836198	3836221	1	promoter	[b3658]	3836664	1								10.0	427315.057874642
b3658	3836222	3836316	1	gene		3836664	1								110.73090803705458	427325.057874642
b4653	3836425	3836556	1	gene		3836664	1								110.73090803705458	427335.057874642
b3659	3836953	3838137	1	gene		3836953	0	P31436							110.73090803705458	427445.78878267907
b3660	3838248	3839171	1	gene		3838248	0	P31437							110.73090803705458	427556.5196907161
b3661	3839175	3839993	-1	gene		3839175	0	P04846	Lipoprotein 28 OS=Escherichia coli (strain K12) GN=nlpA PE=1 SV=1	nlpA	Cell inner membrane	0.0910842173648405	0.08835233711549846	0.09165299879662037	110.73090803705458	427667.25059875316
PM0-9416	3839994	3840017	-1	promoter	[b3661]	3839994	0								10.0	427777.9815067902
b4555	3840215	3840508	1	gene		3840215	0	Q2M7X4							110.73090803705458	427888.71241482726
b3662	3840549	3841739	-1	gene		3840549	0	P0ADL1							110.73090803705458	427898.71241482726
PM0-9602	3841740	3841771	-1	promoter	[b3662]	3841740	0								10.0	428009.4433228643
b3663	3841950	3842402	-1	gene		3841950	0	P0ADL3							110.73090803705458	428120.17423090135
b3664	3842455	3843789	-1	gene		3842455	0	P31440							110.73090803705458	428130.17423090135
PM0-36195	3843910	3843963	1	promoter	[b3665]	3843910	0								10.0	428240.9051389384
b3665	3843964	3845730	1	gene		3843964	0	P31441							110.73090803705458	428351.63604697544
b3666	3845776	3847167	-1	gene		3845776	0	P0AGC0	Hexose phosphate transport protein OS=Escherichia coli (strain K12) GN=uhpT PE=1 SV=1	uhpT	Cell inner membrane	5.3333030023622185e-05	9.750535345124231e-05	6.556828170952237e-05	110.73090803705458	428361.63604697544
PM00174	3847168	3847198	-1	promoter	[b3666]	3847168	0								10.0	428472.3669550125
b3667	3847305	3848624	-1	gene		3847305	0								110.73090803705458	428583.09786304954
b3668	3848634	3850136	-1	gene		3848634	0								110.73090803705458	428593.09786304954
b3669	3850136	3850726	-1	gene		3850136	0								110.73090803705458	428703.8287710866
b3670	3850802	3851092	-1	gene		3850802	0	P0ADF8							110.73090803705458	428814.55967912363
b3671	3851096	3852784	-1	gene		3851096	0	P08142							110.73090803705458	428925.2905871607
b3672	3852890	3852988	-1	gene		3852890	0	P03061							110.73090803705458	429036.0214951977
PM00040	3852989	3853023	-1	promoter	[b3670, b3671, b3672]	3852989	0								10.0	429146.7524032348
b4616	3853118	3853257	-1	gene		3853118	0								110.73090803705458	429257.4833112718
istR-1	3853118	3853192	-1	gene		3853257	1								110.73090803705458	429267.4833112718
PM0-7522	3853193	3853192	-1	promoter	[istR-1]	3853257	1								10.0	429378.21421930887
PM0-7521	3853258	3853257	-1	promoter	[b4616]	3853258	1								10.0	429488.9451273459
PM0-6541	3853337	3853552	1	promoter	[b4618]	3853337	0								10.0	429498.9451273459
b4618	3853553	3853642	1	gene		3853553	0	A5A627							110.73090803705458	429508.9451273459
PM0-10467	3853845	3853921	1	promoter	[b3673]	3853845	0								10.0	429518.9451273459
b3673	3853922	3855106	1	gene		3853922	0	P31442							110.73090803705458	429629.67603538296
b3674	3855114	3855611	-1	gene		3855114	0	P31443							110.73090803705458	429639.67603538296
b3675	3855608	3855970	-1	gene		3855611	0	P0ADL6							110.73090803705458	429750.40694342
b3676	3855960	3856307	-1	gene		3855970	0	P0ADM0							110.73090803705458	429861.13785145705
b3677	3856415	3856864	1	gene		3856415	0	P31446							110.73090803705458	429971.8687594941
b3678	3856911	3858404	-1	gene		3856911	0	P31447							110.73090803705458	430082.59966753115
b3679	3858401	3860116	-1	gene		3858404	0	P31448							110.73090803705458	430193.3305755682
PM0-46307	3860253	3860282	1	promoter	[b3680]	3860253	0								10.0	430304.06148360524
b3680	3860283	3861176	1	gene		3860283	0	P31449							110.73090803705458	430414.7923916423
b4556	3861173	3861987	-1	gene		3861176	0								110.73090803705458	430424.7923916423
b3683	3861987	3863603	-1	gene		3861987	0	P31452							110.73090803705458	430535.52329967933
b3684	3863899	3864615	1	gene		3863899	0	P31453							110.73090803705458	430646.2542077164
b3685	3864612	3866273	-1	gene		3864615	0	P60872	Putative transport protein YidE OS=Escherichia coli (strain K12) GN=yidE PE=3 SV=1	yidE	Cell membrane	4.920462276413734e-05	0.00014637943346444037	5.5215747217679935e-05	110.73090803705458	430756.9851157534
b3686	3866469	3866897	-1	gene		3866469	0	P0C058	Small heat shock protein ibpB OS=Escherichia coli (strain K12) GN=ibpB PE=1 SV=1	ibpB	Cytoplasm	0.0006597540369833985	0.0005421111897290262	0.0005378043159497318	110.73090803705458	430867.7160237905
PM0-5241	3866898	3866981	-1	promoter	[b3686]	3866898	0								10.0	430978.4469318275
b3687	3867009	3867422	-1	gene		3867009	0	P0C054	Small heat shock protein ibpA OS=Escherichia coli (strain K12) GN=ibpA PE=1 SV=1	ibpA	Cytoplasm	0.00950223548031741	0.008601024052929769	0.010035220756452154	110.73090803705458	431089.17783986457
PM00512	3867423	3867518	-1	promoter	[b3686, b3687]	3867423	0								10.0	431099.17783986457
PM0-4436	3867544	3867727	1	promoter	[b3688]	3867544	0								10.0	431209.9087479016
b3688	3867728	3868060	1	gene		3867728	0	P0ADM4							110.73090803705458	431219.9087479016
b3689	3868062	3869309	-1	gene		3868062	0	P31455							110.73090803705458	431229.9087479016
b3690	3869377	3870441	1	gene		3869377	0	P31456							110.73090803705458	431340.63965593866
b3691	3870438	3871730	-1	gene		3870441	0	P0AA76							110.73090803705458	431451.3705639757
b4478	3871850	3872998	-1	gene		3871850	0	Q6BF17							110.73090803705458	431562.10147201276
b4477	3872995	3873612	-1	gene		3872998	0	Q6BF16							110.73090803705458	431672.8323800498
b3693	3873596	3874474	-1	gene		3873612	0	P31459							110.73090803705458	431783.56328808685
b4479	3874471	3875160	-1	gene		3874474	0	P31460							110.73090803705458	431894.2941961239
b3696	3875438	3876094	1	gene		3875438	0	P0ADM6							110.73090803705458	432005.02510416094
b3697	3876140	3876952	-1	gene		3876140	0	P0A8Y5							110.73090803705458	432115.756012198
b3698	3877067	3877465	-1	gene		3877067	0	P09996							110.73090803705458	432226.48692023504
b3699	3877705	3880119	-1	gene		3877705	0	P0AES6	DNA gyrase subunit B OS=Escherichia coli (strain K12) GN=gyrB PE=1 SV=2	gyrB	Cytoplasm	0.12213731398330804	0.12740714426490723	0.12572969182127483	110.73090803705458	432337.2178282721
PM00457	3880120	3880150	-1	promoter	[b3699]	3880120	0								10.0	432447.94873630913
b3700	3880148	3881221	-1	gene		3880150	0	P0A7H0							110.73090803705458	432558.6796443462
b3701	3881221	3882321	-1	gene		3881221	0	P0A988	DNA polymerase III subunit beta OS=Escherichia coli (strain K12) GN=dnaN PE=1 SV=1	dnaN	Cytoplasm	0.035179007481378276	0.039702564658752874	0.03884224939063874	110.73090803705458	432568.6796443462
PM00459	3881222	3881861	-1	promoter	[b3700]	3882321	1								10.0	432679.4105523832
PM00464	3882322	3882733	-1	promoter	[b3700, b3701]	3882322	0								10.0	432790.1414604203
b3702	3882326	3883729	-1	gene		3882733	0	P03004	Chromosomal replication initiator protein dnaA OS=Escherichia coli (strain K12) GN=dnaA PE=1 SV=2	dnaA	Cytoplasm	0.004895769300006705	0.0063399146298206985	0.0057755642245202075	110.73090803705458	432800.1414604203
PM00466	3883730	3883961	-1	promoter	[b3700, b3701, b3702]	3883730	0								10.0	432810.1414604203
PM00467	3884065	3884335	1	promoter	[b3704, b3703]	3884065	0								10.0	432920.8723684573
PM00468	3884111	3884335	1	promoter	[b3703, b3704]	3884335	0								10.0	432930.8723684573
PM00469	3884237	3884335	1	promoter	[b3704, b3703]	3884335	0								10.0	432940.8723684573
b3703	3884336	3884476	1	gene		3884336	0	P0A7P5							110.73090803705458	432950.8723684573
b3704	3884493	3884852	1	gene		3884493	0	P0A7Y8							110.73090803705458	432960.8723684573
b4557	3884816	3885073	1	gene		3884852	0	P0A8C8							110.73090803705458	433071.60327649437
b3705	3885076	3886722	1	gene		3885076	0	P25714	Inner membrane protein oxaA OS=Escherichia coli (strain K12) GN=oxaA PE=1 SV=2	yidC	Cell inner membrane	0.08591101618871064	0.09208048359748851	0.08428602143959543	110.73090803705458	433182.3341845314
b3706	3886828	3888192	1	gene		3886828	0	P25522	tRNA modification GTPase mnmE OS=Escherichia coli (strain K12) GN=mnmE PE=1 SV=3	mnmE	Cytoplasm	0.023817336078439267	0.021653288503514126	0.027421267574419917	110.73090803705458	433293.06509256846
PM00117	3888411	3888434	1	promoter	[b3707]	3888411	0								10.0	433403.7960006055
b3707	3888435	3888509	1	gene		3888435	0	P0AD89							110.73090803705458	433514.52690864255
b3708	3888730	3890145	1	gene		3888730	0	P0A853	Tryptophanase OS=Escherichia coli (strain K12) GN=tnaA PE=1 SV=1	tnaA	Cytoplasm	0.053422210763014295	0.05397687711492222	0.05368686533028851	110.73090803705458	433524.52690864255
b3709	3890236	3891483	1	gene		3890236	0	P23173	Low affinity tryptophan permease OS=Escherichia coli (strain K12) GN=tnaB PE=1 SV=1	tnaB	Cell inner membrane	0.0007844572693411497	0.0004901864913501669	0.0007584596988403411	110.73090803705458	433635.2578166796
b3710	3891615	3892790	1	gene		3891615	0	P31462							110.73090803705458	433745.98872471665
b3711	3892765	3893724	1	gene		3892790	0	P31463							110.73090803705458	433856.7196327537
PM-8805	3893829	3893880	1	promoter	[b3713, b3712]	3893829	0								10.0	433967.45054079074
b3712	3893881	3894630	1	gene		3893881	0	P0ADM8							110.73090803705458	434078.1814488278
b3713	3894652	3895218	1	gene		3894652	0	P0AGE6							110.73090803705458	434088.1814488278
b3714	3895272	3896609	-1	gene		3895272	0	P31466	Probable adenine permease PurP OS=Escherichia coli (strain K12) GN=purP PE=1 SV=2	adeP	Cell inner membrane	0.00630841953568452	0.007098006483097475	0.007653606145742997	110.73090803705458	434198.91235686484
b3715	3896774	3897439	1	gene		3896774	0	P31467							110.73090803705458	434309.6432649019
b3716	3897506	3897973	1	gene		3897506	0	P31468							110.73090803705458	434420.37417293893
b3717	3898022	3898609	1	gene		3898022	0	P31469							110.73090803705458	434531.105080976
b3718	3898671	3899393	-1	gene		3898671	0	P31470							110.73090803705458	434641.835989013
b3719	3899408	3900577	-1	gene		3899408	0	P31471							110.73090803705458	434752.56689705007
b3720	3900604	3902220	-1	gene		3900604	0	P26218							110.73090803705458	434863.2978050871
b3721	3902289	3903701	-1	gene		3902289	0	P11988							110.73090803705458	434974.02871312416
b3722	3903720	3905597	-1	gene		3903720	0	P08722							110.73090803705458	435084.7596211612
b3723	3905731	3906567	-1	gene		3905731	0	P11989							110.73090803705458	435195.49052919826
PM0-5042	3906568	3906697	-1	promoter	[b3721, b3722, b3723]	3906568	0								10.0	435306.2214372353
PM0-46317	3906568	3906717	-1	promoter	[b3723]	3906697	0								10.0	435416.95234527235
b3724	3906853	3907578	-1	gene		3906853	0	P0A9K7	Phosphate transport system protein phoU OS=Escherichia coli (strain K12) GN=phoU PE=1 SV=1	phoU	Cytoplasm	0.016425680739433828	0.015375699864830126	0.015165206798080894	110.73090803705458	435426.95234527235
PM0-36186	3907579	3907665	-1	promoter	[b3724]	3907579	0								10.0	435436.95234527235
b3725	3907593	3908366	-1	gene		3907665	0	P0AAH0	Phosphate import ATP-binding protein PstB OS=Escherichia coli (strain K12) GN=pstB PE=1 SV=2	pstB	Cell inner membrane	0.003783912133517325	0.006599482908313429	0.005445176600487133	110.73090803705458	435547.6832533094
PM0-36185	3908367	3908556	-1	promoter	[b3724, b3725]	3908367	0								10.0	435557.6832533094
b3726	3908549	3909439	-1	gene		3908556	0	P07654							110.73090803705458	435668.41416134645
b3727	3909439	3910398	-1	gene		3909439	0	P0AGH8							110.73090803705458	435678.41416134645
PM0-36184	3910399	3910542	-1	promoter	[b3724, b3725, b3726, b3727]	3910399	0								10.0	435789.1450693835
b3728	3910485	3911525	-1	gene		3910542	0	P0AG82	Phosphate-binding protein pstS OS=Escherichia coli (strain K12) GN=pstS PE=1 SV=1	pstS	Periplasm	0.019619250469663427	0.01843423654139089	0.018741869361917744	110.73090803705458	435899.87597742054
PM00285	3911526	3911568	-1	promoter	[b3724, b3725, b3726, b3727, b3728]	3911526	0								10.0	435909.87597742054
b3729	3911839	3913668	-1	gene		3911839	0	P17169	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Escherichia coli (strain K12) GN=glmS PE=1 SV=4	glmS	Cytoplasm	0.4946953083731721	0.4426800236510689	0.44664272039246966	110.73090803705458	436020.6068854576
b3730	3913830	3915200	-1	gene		3913830	0	P0ACC7	Bifunctional protein glmU OS=Escherichia coli (strain K12) GN=glmU PE=1 SV=1	glmU	Cytoplasm	0.03409413187554411	0.03336748408914589	0.03233268269972795	110.73090803705458	436030.6068854576
PM00643	3915201	3915326	-1	promoter	[b3729, b3730]	3915201	0								10.0	436141.33779349463
b3731	3915553	3915972	-1	gene		3915553	0	P0A6E6	ATP synthase epsilon chain OS=Escherichia coli (strain K12) GN=atpC PE=1 SV=2	atpC	Cell inner membrane	0.25603317189083497	0.2525617182998355	0.23030071921044573	110.73090803705458	436252.0687015317
b3732	3915993	3917375	-1	gene		3915993	0	P0ABB4	ATP synthase subunit beta OS=Escherichia coli (strain K12) GN=atpD PE=1 SV=2	atpD	Cell inner membrane	1.9819093471945457	2.0166195387189614	2.0214333973943313	110.73090803705458	436262.0687015317
b3733	3917402	3918265	-1	gene		3917402	0	P0ABA6	ATP synthase gamma chain OS=Escherichia coli (strain K12) GN=atpG PE=1 SV=1	atpG	Cell inner membrane	0.10955324217332833	0.12572575123374266	0.12079988632846941	110.73090803705458	436372.7996095687
b3734	3918316	3919857	-1	gene		3918316	0	P0ABB0	ATP synthase subunit alpha OS=Escherichia coli (strain K12) GN=atpA PE=1 SV=1	atpA	Cell inner membrane	1.3954893977223901	1.33314910565895	1.2271821554952027	110.73090803705458	436483.5305176058
