E_coli_K12	E_coli_W3110	Identity_E_coli_K12.to.E_coli_W3110	Identity_E_coli_W3110.to.E_coli_K12
sp|P0ADH7|FIME_ECOLI	W3110_lambdaRed.CDS.4345	100.0	100.0
sp|P0AEQ1|GLCG_ECOLI	W3110_lambdaRed.CDS.2976	100.0	100.0
sp|P0AEQ3|GLNH_ECOLI	W3110_lambdaRed.CDS.813	100.0	100.0
sp|P0AEQ6|GLNP_ECOLI	W3110_lambdaRed.CDS.812	100.0	100.0
sp|P0AER0|GLPF_ECOLI	W3110_lambdaRed.CDS.3355	100.0	100.0
sp|P0AER3|GLTJ_ECOLI	W3110_lambdaRed.CDS.665	100.0	100.0
sp|P0AER5|GLTK_ECOLI	W3110_lambdaRed.CDS.664	100.0	100.0
sp|P0AER8|GLTS_ECOLI	W3110_lambdaRed.CDS.3629	100.0	100.0
sp|P0AES0|GSP_ECOLI	W3110_lambdaRed.CDS.2988	100.0	100.0
sp|P0AF08|APBC_ECOLI	W3110_lambdaRed.CDS.2101	100.0	100.0
sp|P0AF12|MTNN_ECOLI	W3110_lambdaRed.CDS.159	100.0	100.0
sp|P0AEJ4|ENVZ_ECOLI	W3110_lambdaRed.CDS.3893	100.0	100.0
sp|P0AF16|MURJ_ECOLI	W3110_lambdaRed.CDS.1032	100.0	100.0
sp|P0AF96|TABA_ECOLI	W3110_lambdaRed.CDS.4274	100.0	100.0
sp|P0AFA2|NARX_ECOLI	W3110_lambdaRed.CDS.1194	100.0	100.0
sp|P0ADG4|SUHB_ECOLI	W3110_lambdaRed.CDS.2536	100.0	100.0
sp|P0AFA5|NFRB_ECOLI	W3110_lambdaRed.CDS.569	100.0	100.0
sp|P0AFA7|NHAB_ECOLI	W3110_lambdaRed.CDS.1152	100.0	100.0
sp|P0AFA9|NIKC_ECOLI	W3110_lambdaRed.CDS.3818	100.0	100.0
sp|P0AFB1|NLPI_ECOLI	W3110_lambdaRed.CDS.3166	100.0	100.0
sp|P0AFB5|NTRB_ECOLI	W3110_lambdaRed.CDS.3416	100.0	100.0
sp|P0ADI4|ENTB_ECOLI	W3110_lambdaRed.CDS.600	100.0	100.0
sp|P0ADG1|ILVM_ECOLI	W3110_lambdaRed.CDS.3512	100.0	100.0
sp|P0AFC3|NUOA_ECOLI	W3110_lambdaRed.CDS.2292	100.0	100.0
sp|P0AFC7|NUOB_ECOLI	W3110_lambdaRed.CDS.2291	100.0	100.0
sp|P0AFD1|NUOE_ECOLI	W3110_lambdaRed.CDS.2288	100.0	100.0
sp|P0ADF8|ILVN_ECOLI	W3110_lambdaRed.CDS.3611	100.0	100.0
sp|P0AFD4|NUOH_ECOLI	W3110_lambdaRed.CDS.2285	100.0	100.0
sp|P0AFD6|NUOI_ECOLI	W3110_lambdaRed.CDS.2284	100.0	100.0
sp|P0AFE0|NUOJ_ECOLI	W3110_lambdaRed.CDS.2283	100.0	100.0
sp|P0AFE4|NUOK_ECOLI	W3110_lambdaRed.CDS.2282	100.0	100.0
sp|P0AFE8|NUOM_ECOLI	W3110_lambdaRed.CDS.2280	100.0	100.0
sp|P0AFF0|NUON_ECOLI	W3110_lambdaRed.CDS.2279	100.0	100.0
sp|P0AFF2|NUPC_ECOLI	W3110_lambdaRed.CDS.2401	100.0	100.0
sp|P0AFF4|NUPG_ECOLI	W3110_lambdaRed.CDS.2964	100.0	100.0
sp|P0AFF6|NUSA_ECOLI	W3110_lambdaRed.CDS.3172	100.0	100.0
sp|P0AFG0|NUSG_ECOLI	W3110_lambdaRed.CDS.3305	100.0	100.0
sp|P0AFG3|ODO1_ECOLI	W3110_lambdaRed.CDS.728	100.0	100.0
sp|P0AFG6|ODO2_ECOLI	W3110_lambdaRed.CDS.729	100.0	100.0
sp|P0AFG8|ODP1_ECOLI	W3110_lambdaRed.CDS.110	100.0	100.0
sp|P0AFH0|OGT_ECOLI	W3110_lambdaRed.CDS.1313	100.0	100.0
sp|P0AFH2|OPPB_ECOLI	W3110_lambdaRed.CDS.1215	100.0	100.0
sp|P0AF93|RIDA_ECOLI	W3110_lambdaRed.CDS.4268	100.0	100.0
sp|P0AF90|RRAB_ECOLI	W3110_lambdaRed.CDS.4277	100.0	100.0
sp|P0AF86|YJFY_ECOLI	W3110_lambdaRed.CDS.4225	100.0	100.0
sp|P0AF50|YJBR_ECOLI	W3110_lambdaRed.CDS.4077	100.0	100.0
sp|P0AF18|NAGA_ECOLI	W3110_lambdaRed.CDS.678	100.0	100.0
sp|P0ADH5|FIMB_ECOLI	W3110_lambdaRed.CDS.4344	100.0	100.0
sp|P0AF20|NAGC_ECOLI	W3110_lambdaRed.CDS.677	100.0	100.0
sp|P0AF24|NAGD_ECOLI	W3110_lambdaRed.CDS.676	100.0	100.0
sp|P0AF26|NARJ_ECOLI	W3110_lambdaRed.CDS.1198	100.0	100.0
sp|P0AF28|NARL_ECOLI	W3110_lambdaRed.CDS.1193	100.0	100.0
sp|P0AF32|NARV_ECOLI	W3110_lambdaRed.CDS.1447	100.0	100.0
sp|P0AF34|YIIR_ECOLI	W3110_lambdaRed.CDS.3361	100.0	100.0
sp|P0AF36|ZAPB_ECOLI	W3110_lambdaRed.CDS.3354	100.0	100.0
sp|P0AF40|YIJD_ECOLI	W3110_lambdaRed.CDS.3316	100.0	100.0
sp|P0AF43|YJBB_ECOLI	W3110_lambdaRed.CDS.4032	100.0	100.0
sp|P0AF45|YJBE_ECOLI	W3110_lambdaRed.CDS.4038	100.0	100.0
sp|P0AF48|YJBQ_ECOLI	W3110_lambdaRed.CDS.4076	100.0	100.0
sp|P0AF52|GHXP_ECOLI	W3110_lambdaRed.CDS.4085	100.0	100.0
sp|P0CE50|INSH2_ECOLI	W3110_lambdaRed.CDS.552	100.0	100.0
sp|P0AF54|YJCH_ECOLI	W3110_lambdaRed.CDS.4089	100.0	100.0
sp|P0AF56|YJCO_ECOLI	W3110_lambdaRed.CDS.4099	100.0	100.0
sp|P0AF59|YJDI_ECOLI	W3110_lambdaRed.CDS.4153	100.0	100.0
sp|P0AF61|GHOS_ECOLI	W3110_lambdaRed.CDS.4155	100.0	100.0
sp|P0AF63|NSRR_ECOLI	W3110_lambdaRed.CDS.4204	100.0	100.0
sp|P0AF67|TSAE_ECOLI	W3110_lambdaRed.CDS.4194	100.0	100.0
sp|P0AF70|YJEI_ECOLI	W3110_lambdaRed.CDS.4171	100.0	100.0
sp|P0AF73|YJET_ECOLI	W3110_lambdaRed.CDS.4202	100.0	100.0
sp|P0AF76|YJFI_ECOLI	W3110_lambdaRed.CDS.4207	100.0	100.0
sp|P0ADG7|IMDH_ECOLI	W3110_lambdaRed.CDS.2507	100.0	100.0
sp|P0AF78|YJFJ_ECOLI	W3110_lambdaRed.CDS.4208	100.0	100.0
sp|P0AF80|YJFL_ECOLI	W3110_lambdaRed.CDS.4210	100.0	100.0
sp|P0AF82|YJFN_ECOLI	W3110_lambdaRed.CDS.4214	100.0	100.0
sp|P0AEJ6|EUTB_ECOLI	W3110_lambdaRed.CDS.2446	100.0	100.0
sp|P0AEJ2|ENTC_ECOLI	W3110_lambdaRed.CDS.598	100.0	100.0
sp|P0AFH6|OPPC_ECOLI	W3110_lambdaRed.CDS.1216	100.0	100.0
sp|P0AE14|AMPE_ECOLI	W3110_lambdaRed.CDS.107	100.0	100.0
sp|P0ADS2|ZAPA_ECOLI	W3110_lambdaRed.CDS.2908	100.0	100.0
sp|P0ADS6|YGGE_ECOLI	W3110_lambdaRed.CDS.2921	100.0	100.0
sp|P0ADS9|YGGN_ECOLI	W3110_lambdaRed.CDS.2956	100.0	100.0
sp|P0ADT2|YGIB_ECOLI	W3110_lambdaRed.CDS.3035	100.0	100.0
sp|P0ADT5|YGIC_ECOLI	W3110_lambdaRed.CDS.3036	100.0	100.0
sp|P0ADT8|YGIM_ECOLI	W3110_lambdaRed.CDS.3055	100.0	100.0
sp|P0ADU2|YGIN_ECOLI	W3110_lambdaRed.CDS.3028	100.0	100.0
sp|P0ADU5|YGIW_ECOLI	W3110_lambdaRed.CDS.3024	100.0	100.0
sp|P0ADU7|YQIB_ECOLI	W3110_lambdaRed.CDS.3032	100.0	100.0
sp|P0ADV1|LPTA_ECOLI	W3110_lambdaRed.CDS.3203	100.0	100.0
sp|P0ADV5|YHBW_ECOLI	W3110_lambdaRed.CDS.3163	100.0	100.0
sp|P0ADV7|MLAC_ECOLI	W3110_lambdaRed.CDS.3195	100.0	100.0
sp|P0ADV9|LPTC_ECOLI	W3110_lambdaRed.CDS.3202	100.0	100.0
sp|P0ADW3|YHCB_ECOLI	W3110_lambdaRed.CDS.3237	100.0	100.0
sp|P0ADW6|YHCC_ECOLI	W3110_lambdaRed.CDS.3214	100.0	100.0
sp|P0ADW8|YHEV_ECOLI	W3110_lambdaRed.CDS.3949	100.0	100.0
sp|P0ADX1|YHFA_ECOLI	W3110_lambdaRed.CDS.3942	100.0	100.0
sp|P0ADX5|YHFG_ECOLI	W3110_lambdaRed.CDS.3936	100.0	100.0
sp|P0ADX7|YHHA_ECOLI	W3110_lambdaRed.CDS.3850	100.0	100.0
sp|P0ADX9|RSMD_ECOLI	W3110_lambdaRed.CDS.3831	100.0	100.0
sp|P0ADY1|PPID_ECOLI	W3110_lambdaRed.CDS.441	100.0	100.0
sp|P0ADY3|RL14_ECOLI	W3110_lambdaRed.CDS.3989	100.0	100.0
sp|P0ADY7|RL16_ECOLI	W3110_lambdaRed.CDS.3986	100.0	100.0
sp|P0ADZ0|RL23_ECOLI	W3110_lambdaRed.CDS.3981	100.0	100.0
sp|P0ADZ4|RS15_ECOLI	W3110_lambdaRed.CDS.3168	100.0	100.0
sp|P0ADZ7|YAJC_ECOLI	W3110_lambdaRed.CDS.406	100.0	100.0
sp|P0AE01|TRMJ_ECOLI	W3110_lambdaRed.CDS.2535	100.0	100.0
sp|P0AE06|ACRA_ECOLI	W3110_lambdaRed.CDS.463	100.0	100.0
sp|P0AE08|AHPC_ECOLI	W3110_lambdaRed.CDS.611	100.0	100.0
sp|P0ADR8|PPNN_ECOLI	W3110_lambdaRed.CDS.2797	100.0	100.0
sp|P0ADR6|RLMM_ECOLI	W3110_lambdaRed.CDS.2808	100.0	100.0
sp|P0ADR2|YGDD_ECOLI	W3110_lambdaRed.CDS.2809	100.0	100.0
sp|P0ADM0|YIDH_ECOLI	W3110_lambdaRed.CDS.3605	100.0	100.0
sp|P0ADI7|YECD_ECOLI	W3110_lambdaRed.CDS.1859	100.0	100.0
sp|P0ADI9|YHHN_ECOLI	W3110_lambdaRed.CDS.3828	100.0	100.0
sp|P0ADJ3|YHJR_ECOLI	W3110_lambdaRed.CDS.3754	100.0	100.0
sp|P0ADJ5|BCSF_ECOLI	W3110_lambdaRed.CDS.3752	100.0	100.0
sp|P0ADJ8|YIAA_ECOLI	W3110_lambdaRed.CDS.3723	100.0	100.0
sp|P0ADK0|YIAF_ECOLI	W3110_lambdaRed.CDS.3733	100.0	100.0
sp|P0ADK4|YIAW_ECOLI	W3110_lambdaRed.CDS.3698	100.0	100.0
sp|P0ADK6|YIBA_ECOLI	W3110_lambdaRed.CDS.3689	100.0	100.0
sp|P0ADK8|YIBL_ECOLI	W3110_lambdaRed.CDS.3680	100.0	100.0
sp|P0ADL1|NEPI_ECOLI	W3110_lambdaRed.CDS.3619	100.0	100.0
sp|P0ADL3|YICN_ECOLI	W3110_lambdaRed.CDS.3618	100.0	100.0
sp|P0ADL6|YIDG_ECOLI	W3110_lambdaRed.CDS.3606	100.0	100.0
sp|P0ADI0|PINR_ECOLI	W3110_lambdaRed.CDS.1351	100.0	100.0
sp|P0ADM4|YIDQ_ECOLI	W3110_lambdaRed.CDS.3592	100.0	100.0
sp|P0ADR0|YQAA_ECOLI	W3110_lambdaRed.CDS.2684	100.0	100.0
sp|P0ADM6|YIDX_ECOLI	W3110_lambdaRed.CDS.3584	100.0	100.0
sp|P0ADM8|YIEE_ECOLI	W3110_lambdaRed.CDS.3563	100.0	100.0
sp|P0ADN0|VIAA_ECOLI	W3110_lambdaRed.CDS.3529	100.0	100.0
sp|P0ADN2|YIFE_ECOLI	W3110_lambdaRed.CDS.3516	100.0	100.0
sp|P0ADN6|YIFL_ECOLI	W3110_lambdaRed.CDS.3475	100.0	100.0
sp|P0ADP0|YIGB_ECOLI	W3110_lambdaRed.CDS.3471	100.0	100.0
sp|P0ADP2|YIGI_ECOLI	W3110_lambdaRed.CDS.3463	100.0	100.0
sp|P0ADP5|YIGM_ECOLI	W3110_lambdaRed.CDS.3456	100.0	100.0
sp|P0ADP7|UBIJ_ECOLI	W3110_lambdaRed.CDS.3450	100.0	100.0
sp|P0ADP9|YIHD_ECOLI	W3110_lambdaRed.CDS.3431	100.0	100.0
sp|P0ADQ2|YIID_ECOLI	W3110_lambdaRed.CDS.3397	100.0	100.0
sp|P0ADQ5|YIIE_ECOLI	W3110_lambdaRed.CDS.3396	100.0	100.0
sp|P0ADQ7|YGAM_ECOLI	W3110_lambdaRed.CDS.2665	100.0	100.0
sp|P0AE12|AMN_ECOLI	W3110_lambdaRed.CDS.1968	100.0	100.0
sp|P0AE16|AMPG_ECOLI	W3110_lambdaRed.CDS.432	100.0	100.0
sp|P0AEJ0|EMRB_ECOLI	W3110_lambdaRed.CDS.2681	100.0	100.0
sp|P0AE18|MAP1_ECOLI	W3110_lambdaRed.CDS.167	100.0	100.0
sp|P0AEB5|YNAI_ECOLI	W3110_lambdaRed.CDS.1308	100.0	100.0
sp|P0AEB7|YOAB_ECOLI	W3110_lambdaRed.CDS.1798	100.0	100.0
sp|P0AEC0|YOAE_ECOLI	W3110_lambdaRed.CDS.1806	100.0	100.0
sp|P0AEC3|ARCB_ECOLI	W3110_lambdaRed.CDS.3213	100.0	100.0
sp|P0AEC5|BARA_ECOLI	W3110_lambdaRed.CDS.2785	100.0	100.0
sp|P0AEC8|DCUS_ECOLI	W3110_lambdaRed.CDS.4151	100.0	100.0
sp|P0AED0|USPA_ECOLI	W3110_lambdaRed.CDS.3800	100.0	100.0
sp|P0AED5|UVRY_ECOLI	W3110_lambdaRed.CDS.1905	100.0	100.0
sp|P0AED7|DAPE_ECOLI	W3110_lambdaRed.CDS.2468	100.0	100.0
sp|P0AED9|DCM_ECOLI	W3110_lambdaRed.CDS.1949	100.0	100.0
sp|P0AEE1|DCRB_ECOLI	W3110_lambdaRed.CDS.3824	100.0	100.0
sp|P0AEE3|DEGS_ECOLI	W3110_lambdaRed.CDS.3239	100.0	100.0
sp|P0AEE5|DGAL_ECOLI	W3110_lambdaRed.CDS.2141	100.0	100.0
sp|P0AEE8|DMA_ECOLI	W3110_lambdaRed.CDS.3911	100.0	100.0
sp|P0AEE8|DMA_ECOLI	W3110_lambdaRed.CDS.773	100.0	100.0
sp|P0AEF0|DNAC_ECOLI	W3110_lambdaRed.CDS.4398	100.0	100.0
sp|P0AEF4|DPIA_ECOLI	W3110_lambdaRed.CDS.627	100.0	100.0
sp|P0AEF8|DPPB_ECOLI	W3110_lambdaRed.CDS.3745	100.0	100.0
sp|P0AEG1|DPPC_ECOLI	W3110_lambdaRed.CDS.3746	100.0	100.0
sp|P0AEG4|DSBA_ECOLI	W3110_lambdaRed.CDS.3429	100.0	100.0
sp|P0AEG6|DSBC_ECOLI	W3110_lambdaRed.CDS.2891	100.0	100.0
sp|P0AEG8|DSRB_ECOLI	W3110_lambdaRed.CDS.1941	100.0	100.0
sp|P0AEH1|RSEP_ECOLI	W3110_lambdaRed.CDS.177	100.0	100.0
sp|P0AEH3|ELAA_ECOLI	W3110_lambdaRed.CDS.2270	100.0	100.0
sp|P0AEH5|ELAB_ECOLI	W3110_lambdaRed.CDS.2269	100.0	100.0
sp|P0AEH8|YJIG_ECOLI	W3110_lambdaRed.CDS.4363	100.0	100.0
sp|P0AEI1|MIAB_ECOLI	W3110_lambdaRed.CDS.672	100.0	100.0
sp|P0AEI4|RIMO_ECOLI	W3110_lambdaRed.CDS.837	100.0	100.0
sp|P0AEI6|NUDJ_ECOLI	W3110_lambdaRed.CDS.1100	100.0	100.0
sp|P0AEB2|DACA_ECOLI	W3110_lambdaRed.CDS.642	100.0	100.0
sp|P0AEB0|CYSW_ECOLI	W3110_lambdaRed.CDS.2428	100.0	100.0
sp|P0AEA8|CYSG_ECOLI	W3110_lambdaRed.CDS.3929	100.0	100.0
sp|P0AE58|CAIF_ECOLI	W3110_lambdaRed.CDS.30	100.0	100.0
sp|P0AE22|APHA_ECOLI	W3110_lambdaRed.CDS.4075	100.0	100.0
sp|P0AE24|ARAE_ECOLI	W3110_lambdaRed.CDS.2842	100.0	100.0
sp|P0AE26|ARAH_ECOLI	W3110_lambdaRed.CDS.1891	100.0	100.0
sp|P0AE28|AROM_ECOLI	W3110_lambdaRed.CDS.387	100.0	100.0
sp|P0AE30|ARTM_ECOLI	W3110_lambdaRed.CDS.864	100.0	100.0
sp|P0AE34|ARTQ_ECOLI	W3110_lambdaRed.CDS.865	100.0	100.0
sp|P0AE37|ASTA_ECOLI	W3110_lambdaRed.CDS.1733	100.0	100.0
sp|P0AE39|YPDB_ECOLI	W3110_lambdaRed.CDS.2390	100.0	100.0
sp|P0AE42|YQAE_ECOLI	W3110_lambdaRed.CDS.2659	100.0	100.0
sp|P0AE45|YTFL_ECOLI	W3110_lambdaRed.CDS.4243	100.0	100.0
sp|P0AE48|YTFP_ECOLI	W3110_lambdaRed.CDS.4248	100.0	100.0
sp|P0AE52|BCP_ECOLI	W3110_lambdaRed.CDS.2477	100.0	100.0
sp|P0AE56|BFD_ECOLI	W3110_lambdaRed.CDS.3962	100.0	100.0
sp|P0AE60|CEDA_ECOLI	W3110_lambdaRed.CDS.1717	100.0	100.0
sp|P0AEA5|CYOE_ECOLI	W3110_lambdaRed.CDS.427	100.0	100.0
sp|P0AE63|CHAB_ECOLI	W3110_lambdaRed.CDS.1189	100.0	100.0
sp|P0AE67|CHEY_ECOLI	W3110_lambdaRed.CDS.1875	100.0	100.0
sp|P0AE70|MAZF_ECOLI	W3110_lambdaRed.CDS.2781	100.0	100.0
sp|P0AE72|MAZE_ECOLI	W3110_lambdaRed.CDS.2782	100.0	100.0
sp|P0AE76|COBU_ECOLI	W3110_lambdaRed.CDS.1976	100.0	100.0
sp|P0AE78|CORC_ECOLI	W3110_lambdaRed.CDS.669	100.0	100.0
sp|P0AE82|CPXA_ECOLI	W3110_lambdaRed.CDS.3370	100.0	100.0
sp|P0AE85|CPXP_ECOLI	W3110_lambdaRed.CDS.3368	100.0	100.0
sp|P0AE88|CPXR_ECOLI	W3110_lambdaRed.CDS.3369	100.0	100.0
sp|P0AE91|CREA_ECOLI	W3110_lambdaRed.CDS.4436	100.0	100.0
sp|P0AE95|CSGE_ECOLI	W3110_lambdaRed.CDS.997	100.0	100.0
sp|P0AE98|CSGF_ECOLI	W3110_lambdaRed.CDS.996	100.0	100.0
sp|P0AEA2|CSGG_ECOLI	W3110_lambdaRed.CDS.995	100.0	100.0
sp|P0ADF6|EDD_ECOLI	W3110_lambdaRed.CDS.1842	100.0	100.0
sp|P0AFB8|NTRC_ECOLI	W3110_lambdaRed.CDS.3417	100.0	100.0
sp|P0AGB6|RPOE_ECOLI	W3110_lambdaRed.CDS.2576	100.0	100.0
sp|P0AGB3|RPOH_ECOLI	W3110_lambdaRed.CDS.3835	100.0	100.0
sp|P0AG74|RUSA_ECOLI	W3110_lambdaRed.CDS.549	100.0	100.0
sp|P0C7L2|PAAJ_ECOLI	W3110_lambdaRed.CDS.1377	100.0	100.0
sp|P0C0V0|DEGP_ECOLI	W3110_lambdaRed.CDS.161	100.0	100.0
sp|P0ADE2|YTFK_ECOLI	W3110_lambdaRed.CDS.4242	100.0	100.0
sp|P0C0U4|RIMK_ECOLI	W3110_lambdaRed.CDS.854	100.0	100.0
sp|P0AG76|SBCD_ECOLI	W3110_lambdaRed.CDS.395	100.0	100.0
sp|P0AG78|SUBI_ECOLI	W3110_lambdaRed.CDS.3365	100.0	100.0
sp|P0AG80|UGPB_ECOLI	W3110_lambdaRed.CDS.3845	100.0	100.0
sp|P0ADD7|YJJQ_ECOLI	W3110_lambdaRed.CDS.4402	100.0	100.0
sp|P0AG82|PSTS_ECOLI	W3110_lambdaRed.CDS.3546	100.0	100.0
sp|P0C0T5|MEPA_ECOLI	W3110_lambdaRed.CDS.2335	100.0	100.0
sp|P0AG84|YGHA_ECOLI	W3110_lambdaRed.CDS.3005	100.0	100.0
sp|P0AG86|SECB_ECOLI	W3110_lambdaRed.CDS.3673	100.0	100.0
sp|P0AG90|SECD_ECOLI	W3110_lambdaRed.CDS.407	100.0	100.0
sp|P0C0S1|MSCS_ECOLI	W3110_lambdaRed.CDS.2923	100.0	100.0
sp|P0C0R7|RLME_ECOLI	W3110_lambdaRed.CDS.3181	100.0	100.0
sp|P0AG93|SECF_ECOLI	W3110_lambdaRed.CDS.408	100.0	100.0
sp|P0AG96|SECE_ECOLI	W3110_lambdaRed.CDS.3306	100.0	100.0
sp|P0C0L9|ISCX_ECOLI	W3110_lambdaRed.CDS.2526	100.0	100.0
sp|P0AG99|SECG_ECOLI	W3110_lambdaRed.CDS.3177	100.0	100.0
sp|P0C0L7|PROP_ECOLI	W3110_lambdaRed.CDS.4137	100.0	100.0
sp|P0AGA2|SECY_ECOLI	W3110_lambdaRed.CDS.3999	100.0	100.0
sp|P0AGA6|UHPA_ECOLI	W3110_lambdaRed.CDS.3612	100.0	100.0
sp|P0C8J6|GATY_ECOLI	W3110_lambdaRed.CDS.2084	100.0	100.0
sp|P0C8J8|GATZ_ECOLI	W3110_lambdaRed.CDS.2083	100.0	100.0
sp|P0AG71|RMUC_ECOLI	W3110_lambdaRed.CDS.3452	100.0	100.0
sp|P0AG30|RHO_ECOLI	W3110_lambdaRed.CDS.3500	100.0	100.0
sp|P0ADB7|ECNB_ECOLI	W3110_lambdaRed.CDS.4176	100.0	100.0
sp|P0AG18|PURE_ECOLI	W3110_lambdaRed.CDS.522	100.0	100.0
sp|P0AG20|RELA_ECOLI	W3110_lambdaRed.CDS.2783	100.0	100.0
sp|P0CE47|EFTU1_ECOLI	W3110_lambdaRed.CDS.3960	100.0	100.0
sp|P0CE44|UIDB_ECOLI	W3110_lambdaRed.CDS.1598	100.0	100.0
sp|P0AG24|SPOT_ECOLI	W3110_lambdaRed.CDS.3632	100.0	100.0
sp|P0CB62|YMIA_ECOLI	W3110_lambdaRed.CDS.1246	100.0	100.0
sp|P0CB39|EPTC_ECOLI	W3110_lambdaRed.CDS.3326	100.0	100.0
sp|P0C960|EMTA_ECOLI	W3110_lambdaRed.CDS.1160	100.0	100.0
sp|P0AG27|YIBN_ECOLI	W3110_lambdaRed.CDS.3671	100.0	100.0
sp|P0AG34|RHTB_ECOLI	W3110_lambdaRed.CDS.3459	100.0	100.0
sp|P0AG67|RS1_ECOLI	W3110_lambdaRed.CDS.915	100.0	100.0
sp|P0AG38|RHTC_ECOLI	W3110_lambdaRed.CDS.3460	100.0	100.0
sp|P0ADC1|LPTE_ECOLI	W3110_lambdaRed.CDS.652	100.0	100.0
sp|P0AG44|RL17_ECOLI	W3110_lambdaRed.CDS.4005	100.0	100.0
sp|P0AG48|RL21_ECOLI	W3110_lambdaRed.CDS.3189	100.0	100.0
sp|P0AG51|RL30_ECOLI	W3110_lambdaRed.CDS.3997	100.0	100.0
sp|P0ADC3|LOLC_ECOLI	W3110_lambdaRed.CDS.1081	100.0	100.0
sp|P0AG55|RL6_ECOLI	W3110_lambdaRed.CDS.3994	100.0	100.0
sp|P0AG59|RS14_ECOLI	W3110_lambdaRed.CDS.3992	100.0	100.0
sp|P0C8K0|KBAZ_ECOLI	W3110_lambdaRed.CDS.3134	100.0	100.0
sp|P0AG63|RS17_ECOLI	W3110_lambdaRed.CDS.3988	100.0	100.0
sp|P0AGB0|SERB_ECOLI	W3110_lambdaRed.CDS.4426	100.0	100.0
sp|P0AFH8|OSMY_ECOLI	W3110_lambdaRed.CDS.4411	100.0	100.0
sp|P0AG14|SOHB_ECOLI	W3110_lambdaRed.CDS.1242	100.0	100.0
sp|P0C0L2|OSMC_ECOLI	W3110_lambdaRed.CDS.1465	100.0	100.0
sp|P0AGH8|PSTC_ECOLI	W3110_lambdaRed.CDS.3547	100.0	100.0
sp|P0AGI1|RBSC_ECOLI	W3110_lambdaRed.CDS.3524	100.0	100.0
sp|P0C066|MLTC_ECOLI	W3110_lambdaRed.CDS.2962	100.0	100.0
sp|P0C058|IBPB_ECOLI	W3110_lambdaRed.CDS.3594	100.0	100.0
sp|P0ADD5|YJJP_ECOLI	W3110_lambdaRed.CDS.4401	100.0	100.0
sp|P0AGI4|XYLH_ECOLI	W3110_lambdaRed.CDS.3717	100.0	100.0
sp|P0AGI8|TRKA_ECOLI	W3110_lambdaRed.CDS.4009	100.0	100.0
sp|P0AGJ2|TRMH_ECOLI	W3110_lambdaRed.CDS.3631	100.0	100.0
sp|P0AGJ5|YFIF_ECOLI	W3110_lambdaRed.CDS.2584	100.0	100.0
sp|P0C054|IBPA_ECOLI	W3110_lambdaRed.CDS.3593	100.0	100.0
sp|P0C037|PPNP_ECOLI	W3110_lambdaRed.CDS.388	100.0	100.0
sp|P0C018|RL18_ECOLI	W3110_lambdaRed.CDS.3995	100.0	100.0
sp|P0AGJ7|TRML_ECOLI	W3110_lambdaRed.CDS.3676	100.0	100.0
sp|P0AGM9|XANP_ECOLI	W3110_lambdaRed.CDS.3628	100.0	100.0
sp|P0AGJ9|SYY_ECOLI	W3110_lambdaRed.CDS.1619	100.0	100.0
sp|P0AGK1|UBIA_ECOLI	W3110_lambdaRed.CDS.4056	100.0	100.0
sp|P0AGK4|YHBY_ECOLI	W3110_lambdaRed.CDS.3182	100.0	100.0
sp|P0AGK8|ISCR_ECOLI	W3110_lambdaRed.CDS.2534	100.0	100.0
sp|P0AGL2|TDCF_ECOLI	W3110_lambdaRed.CDS.3114	100.0	100.0
sp|P0AGL5|RATA_ECOLI	W3110_lambdaRed.CDS.2618	100.0	100.0
sp|P0AGM7|URAA_ECOLI	W3110_lambdaRed.CDS.2494	100.0	100.0
sp|P0AGL7|RSME_ECOLI	W3110_lambdaRed.CDS.2943	100.0	100.0
sp|P0AGM0|YHHT_ECOLI	W3110_lambdaRed.CDS.3822	100.0	100.0
sp|P0AGH5|SAPC_ECOLI	W3110_lambdaRed.CDS.1266	100.0	100.0
sp|P0AGH3|SAPB_ECOLI	W3110_lambdaRed.CDS.1267	100.0	100.0
sp|P0AGH1|YHHJ_ECOLI	W3110_lambdaRed.CDS.3812	100.0	100.0
sp|P0C079|RELB_ECOLI	W3110_lambdaRed.CDS.1549	100.0	100.0
sp|P0AGC0|UHPT_ECOLI	W3110_lambdaRed.CDS.3615	100.0	100.0
sp|P0C0K3|SRKA_ECOLI	W3110_lambdaRed.CDS.3430	100.0	100.0
sp|P0AGC3|SLT_ECOLI	W3110_lambdaRed.CDS.4431	100.0	100.0
sp|P0AGC5|MLTF_ECOLI	W3110_lambdaRed.CDS.2561	100.0	100.0
sp|P0AGC7|SMP_ECOLI	W3110_lambdaRed.CDS.4425	100.0	100.0
sp|P0ADC6|LPTG_ECOLI	W3110_lambdaRed.CDS.4285	100.0	100.0
sp|P0ADC8|YJIX_ECOLI	W3110_lambdaRed.CDS.4390	100.0	100.0
sp|P0AGD1|SODC_ECOLI	W3110_lambdaRed.CDS.1629	100.0	100.0
sp|P0C093|SLMA_ECOLI	W3110_lambdaRed.CDS.3641	100.0	100.0
sp|P0AGD3|SODF_ECOLI	W3110_lambdaRed.CDS.1640	100.0	100.0
sp|P0AGD7|SRP54_ECOLI	W3110_lambdaRed.CDS.2609	100.0	100.0
sp|P0AGG8|TLDD_ECOLI	W3110_lambdaRed.CDS.3248	100.0	100.0
